# File Name: TESTWORDS.txt
# File Size: 173478      
# File Date: 07/19/2023 00:10:21
# File Purpose: Supporting resource for the Aionian Bible project
# File Location: https://resources.AionianBible.org
# File Copyright: Creative Commons Attribution No Derivative Works 4.0, 2018-2023
# File Generator: ABCMS (alpha)
# File Accuracy: Contact publisher with corrections to file format or content
# Publisher Name: Nainoia Inc
# Publisher Contact: https://www.AionianBible.org/Publisher
# Publisher Mission: https://www.AionianBible.org/Preface
# Publisher Website: https://NAINOIA-INC.signedon.net
# Publisher Facebook: https://www.Facebook.com/AionianBible
#
BIBLE	NOSPACE	NOETERNAL	ETERNAL	NOHELL	YESHELL	SHEOL	GEHENNA	HADES	TARTARUS	ABYSS	LOF	END
Holy-Bible---Latvian---Latvian-Gluck-Bible	0	GROUP=0/0/0	GROUP=0/0/0	ellē=22/22/0, elles=21/21/0, ellei=5/4/1, GROUP=48/47/1	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Malagasy---Malagasy-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Malayalam---Malayalam-Bible	0	GROUP=0/0/0	GROUP=0/0/0	നരകം=1/1/0, GROUP=1/1/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Maori---Maori-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Marathi---Marathi-Bible	0	GROUP=0/0/0	GROUP=0/0/0	नरक=0/0/0, GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Mwera---Mwera-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Myanmar---Burmese-Common-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Myanmar---Myanmar-Burmese-Judson	0	GROUP=0/0/0	GROUP=0/0/0	ငရဲ=1/1/0, GROUP=1/1/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Ndebele---Ndebele-Bible	0	GROUP=0/0/0	GROUP=0/0/0	esihogweni=29/29/0, GROUP=29/29/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Ndengereko---Ndengereko-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Nepali---Nepali-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Norwegian---Norwegian-Bible	0	GROUP=0/0/0	GROUP=0/0/0	helvete=0/0/0, helvedes=4/4/0, helvede=8/8/0, GROUP=12/12/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Norwegian---Norwegian-Student-Bible	0	GROUP=0/0/0	GROUP=0/0/0	helvete=0/0/0, helvedes=0/0/0, helvede=0/0/0, GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=1/0/1, GROUP=1/0/1
Holy-Bible---Oriya---Oriya-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Panjabi---Punjabi-Bible	0	GROUP=0/0/0	GROUP=0/0/0	ਨਰਕ=15/14/1, GROUP=15/14/1	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Persian---Old-Persion-Version-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Pohnpeian---Pohnpeian-NT-Psalms-New-Alphabet	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Pohnpeian---Pohnpeian-NT-Psalms-Old-Alphabet	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Polish---Polish-Gdansk	0	GROUP=0/0/0	GROUP=0/0/0	piekło=11/10/1, piekła=17/17/0, piekielne=2/2/0, piekle=3/3/0, GROUP=33/32/1	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Polish---Polish-Updated-Gdansk	0	GROUP=0/0/0	GROUP=0/0/0	piekło=12/11/1, piekła=30/30/0, piekielne=0/0/0, piekle=5/5/0, GROUP=47/46/1	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Portuguese---Almeida-Bible-1911	0	eterno=41/14/0, eternos=6/2/0, eterna=69/52/0, eternas=7/2/0, eternamente=51/12/1, sempiterno=3/1/0, eternidade=15/2/0, GROUP=192/85/1	eterno=41/14/27, eternos=6/2/4, eterna=69/52/17, eternas=7/2/5, eternamente=51/12/39, sempiterno=3/1/2, eternidade=15/2/13, perpétuo=0/0/0, sempre=357/38/319, séculos=0/0/0, século=0/0/0, tempos antigos=6/0/6, sua geração=7/1/6, antiguidade=28/0/28, desde o princípio=0/0/0, todas=930/16/914, verdadeira vida=0/0/0, mundo=220/25/195, mundos=0/0/0, era=868/4/864, tempo=438/5/433, universo=0/0/0, GROUP=3046/174/2872	inferno=52/52/0, GROUP=52/52/0	inferno=52/52/0, GROUP=52/52/0	Seol=0/0/0, sepultura=74/29/45, GROUP=74/29/45	inferno=52/52/0, GROUP=52/52/0	hades=0/0/0, GROUP=0/0/0	inferno=52/52/0, GROUP=52/52/0	abismo=0/0/0, abismos=0/0/0, GROUP=0/0/0	lago de fogo=1/1/0, lago ardente de fogo=0/0/0, GROUP=1/1/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Portuguese---Almeida-NewOrthography	0	eterno=41/14/0, eternos=6/2/0, eterna=69/52/0, eternas=7/2/0, eternamente=51/12/1, sempiterno=3/1/0, eternidade=15/2/0, GROUP=192/85/1	eterno=41/14/27, eternos=6/2/4, eterna=69/52/17, eternas=7/2/5, eternamente=51/12/39, sempiterno=3/1/2, eternidade=15/2/13, perpétuo=52/1/51, sempre=357/38/319, séculos=16/14/2, século=26/14/12, tempos antigos=6/0/6, sua geração=7/1/6, antiguidade=28/0/28, desde o princípio=34/1/33, todas=930/16/914, verdadeira vida=0/0/0, mundo=220/25/195, mundos=0/0/0, era=868/4/864, tempo=438/5/433, universo=0/0/0, GROUP=3174/204/2970	inferno=52/52/0, GROUP=52/52/0	inferno=52/52/0, GROUP=52/52/0	Seol=0/0/0, sepultura=74/29/45, GROUP=74/29/45	inferno=52/52/0, GROUP=52/52/0	hades=0/0/0, GROUP=0/0/0	inferno=52/52/0, GROUP=52/52/0	abismo=37/11/26, abismos=14/0/14, GROUP=51/11/40	lago de fogo=1/1/0, lago ardente de fogo=0/0/0, GROUP=1/1/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Portuguese---Biblia-Livre	0	eterno=44/14/0, eternos=4/1/0, eterna=67/51/0, eternas=7/2/0, eternamente=22/7/0, sempiterno=0/0/0, eternidade=10/1/0, GROUP=154/76/0	eterno=44/14/30, eternos=4/1/3, eterna=67/51/16, eternas=7/2/5, eternamente=22/7/15, sempiterno=0/0/0, eternidade=10/1/9, perpétuo=45/0/45, sempre=409/47/362, séculos=2/0/2, século=1/0/1, tempos antigos=10/0/10, sua geração=5/0/5, antiguidade=12/1/11, desde o princípio=36/3/33, todas=1033/18/1015, verdadeira vida=1/1/0, mundo=212/18/194, mundos=0/0/0, era=909/13/896, tempo=488/8/480, universo=2/2/0, GROUP=3319/187/3132	inferno=13/13/0, GROUP=13/13/0	inferno=13/13/0, GROUP=13/13/0	Xeol=72/72/0, GROUP=72/72/0	inferno=13/13/0, GROUP=13/13/0	Xeol=72/72/0, hades=0/0/0, GROUP=72/72/0	inferno=13/13/0, GROUP=13/13/0	abismo=29/9/20, abismos=12/0/12, GROUP=41/9/32	lago de fogo=3/3/0, lago ardente de fogo=0/0/0, lago que queima com fogo=1/1/0, GROUP=4/4/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Portuguese---Portuguese-Trans-Trans	0	GROUP=0/0/0	eterno=16/8/8, eternos=0/0/0, eterna=48/15/33, eternas=3/1/2, eternamente=95/35/60, sempiterno=0/0/0, eternidade=0/0/0, perpétuo=0/0/0, sempre=336/78/258, séculos=3/1/2, século=0/0/0, tempos antigos=0/0/0, sua geração=0/0/0, antiguidade=0/0/0, desde o princípio=2/1/1, todas=353/15/338, verdadeira vida=0/0/0, mundo=177/23/154, mundos=0/0/0, era=347/7/340, tempo=307/14/293, universo=9/2/7, GROUP=1696/200/1496	inferno=32/17/15, GROUP=32/17/15	inferno=32/17/15, GROUP=32/17/15	Xeol=0/0/0, GROUP=0/0/0	inferno=32/17/15, GROUP=32/17/15	Xeol=0/0/0, hades=0/0/0, GROUP=0/0/0	inferno=32/17/15, GROUP=32/17/15	abismo=7/7/0, abismos=0/0/0, GROUP=7/7/0	lago de fogo=1/1/0, lago ardente de fogo=0/0/0, lago que queima com fogo=0/0/0, GROUP=1/1/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Romani-Vlax---Arli-Luke	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Romani-Vlax---Chergash-Luke	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Romani-Vlax---Gurbet-Luke	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Romanian---Bayash-Luke	0	GROUP=0/0/0	GROUP=0/0/0	pakao=1/1/0, GROUP=1/1/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Romanian---Ludari-Luke	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Rote-Dela---Rote-Dela-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Russian---Russian-Synodal-Translation	0	GROUP=0/0/0	вечную=28/27/1, века=49/23/26, вечный=30/4/26, веке=7/6/1, веки=81/30/51, вечные=6/1/5, мира=121/8/113, вовек=120/21/99, вечной=19/15/4, вечно=52/3/49, вечная=14/8/6, вечности=3/2/1, GROUP=530/148/382	аде=5/5/0, ада=15/10/5, адского=1/1/0, преисподнюю=22/17/5, геенне=2/2/0, геенны=2/2/0, геенну=8/8/0, адского=1/1/0, преисподней=17/16/1, преисподняя=10/10/0, преисподнею=2/2/0, GROUP=85/74/11	аде=5/5/0, ада=15/10/5, адского=1/1/0, преисподнюю=22/17/5, во гроб=11/3/8, геенны=2/2/0, геенну=8/8/0, адского=1/1/0, в озеро огненное=4/4/0, бездну=6/4/2, преисподней=17/16/1, преисподняя=10/10/0, преисподнею=2/2/0, GROUP=104/83/21	аде=5/5/0, ада=15/10/5, адского=1/1/0, преисподнюю=22/17/5, во гроб=11/3/8, преисподней=17/16/1, преисподняя=10/10/0, преисподнею=2/2/0, GROUP=83/64/19	аде=5/5/0, ада=15/10/5, адского=1/1/0, геенны=2/2/0, геенну=8/8/0, геенне=2/2/0, GROUP=33/28/5	аде=5/5/0, ада=15/10/5, адского=1/1/0, преисподней=17/16/1, преисподняя=10/10/0, преисподнею=2/2/0, GROUP=50/44/6	аде=5/5/0, ада=15/10/5, адского=1/1/0, GROUP=21/16/5	бездну=6/4/2, GROUP=6/4/2	в озеро огненное=4/4/0, GROUP=4/4/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Safwa---Safwa-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Scots-Gaelic---Scots-Gaelic-Gospel-Mark	0	GROUP=0/0/0	GROUP=0/0/0	iutharna=3/3/0, GROUP=3/3/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=1/0/1, GROUP=1/0/1
Holy-Bible---Serbian---Karadzic-Danicic-Latin-Script	0	GROUP=0/0/0	GROUP=0/0/0	пакао=0/0/0, паклу=0/0/0, пакленим=0/0/0, пакла=0/0/0, паклена=0/0/0, пакле=0/0/0, GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Serbian---Serbian-Ekavski-Bible	0	GROUP=0/0/0	GROUP=0/0/0	пакао=20/20/0, паклу=7/7/0, пакленим=1/1/0, пакла=11/11/0, паклена=1/1/0, пакле=1/1/0, GROUP=41/41/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Shona---Shona-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---SlavonicChurch---Church-Slavonic-Elizabeth	0	GROUP=0/0/0	GROUP=0/0/0	аде=16/14/2, ада=14/9/5, адского=0/0/0, преисподнюю=0/0/0, геенне=2/2/0, геенны=2/2/0, геенну=6/6/0, адского=0/0/0, преисподней=0/0/0, преисподняя=1/0/1, преисподнею=0/0/0, GROUP=41/33/8	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Slovene---Slovene-Savli-Bible	0	GROUP=0/0/0	GROUP=0/0/0	pekel=24/23/1, pekla=17/17/0, peklu=7/7/0, peklenski=2/2/0, GROUP=50/49/1	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Slovene---Slovene-Stritarja-NT	0	GROUP=0/0/0	GROUP=0/0/0	pekel=13/13/0, pekla=3/3/0, peklu=4/4/0, peklenski=1/1/0, GROUP=21/21/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Somali---Somali-Bible	0	GROUP=0/0/0	GROUP=0/0/0	jahannamada=11/11/0, GROUP=11/11/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Spanish---Free-Bible	0	GROUP=0/0/0	eterna=76/55/21, eternas=4/0/4, eternos=8/1/7, eterno=53/15/38, el venidero=0/0/0, siglo=0/0/0, mundo=345/31/314, siempre=594/49/545, eternamente=8/1/7, jamás=23/3/20, siglos=8/0/8, sempiterno=0/0/0, eternalmente=0/0/0, perpetuamente=0/0/0, eternidad=13/3/10, GROUP=1132/158/974	infierno=0/0/0, lago de fuego=4/4/0, los infiernos=0/0/0, GROUP=4/4/0	infierno=0/0/0, gehenna=0/0/0, lago de fuego=4/4/0, abismo=11/8/3, los infiernos=0/0/0, GROUP=15/12/3	infierno=0/0/0, sepultura=8/0/8, sepulcro=9/6/3, abismo=11/8/3, el profundo=0/0/0, descenderán=1/0/1, los infiernos=0/0/0, GROUP=29/14/15	infierno=0/0/0, gehenna=0/0/0, GROUP=0/0/0	infierno=0/0/0, los infiernos=0/0/0, sepulcro=9/6/3, GROUP=9/6/3	infierno=0/0/0, GROUP=0/0/0	abismo=11/8/3, GROUP=11/8/3	lago de fuego=4/4/0, lago ardiendo con fuego=0/0/0, GROUP=4/4/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Spanish---Reina-Valera-1865	0	GROUP=0/0/0	eterna=65/52/13, eternas=7/2/5, eternos=6/1/5, eterno=31/14/17, el venidero=2/2/0, siglo=55/25/30, mundo=210/14/196, siempre=412/32/380, eternamente=9/9/0, jamás=48/15/33, siglos=42/27/15, sempiterno=6/1/5, eternalmente=14/0/14, perpetuamente=40/2/38, eternidad=6/2/4, GROUP=953/198/755	infierno=38/38/0, lago de fuego=4/4/0, los infiernos=3/3/0, GROUP=45/45/0	infierno=38/38/0, gehenna=0/0/0, lago de fuego=4/4/0, abismo=29/10/19, los infiernos=3/3/0, GROUP=74/55/19	infierno=38/38/0, sepultura=44/17/27, sepulcro=112/24/88, abismo=29/10/19, el profundo=7/2/5, descenderán=10/1/9, los infiernos=3/3/0, GROUP=243/95/148	infierno=38/38/0, gehenna=0/0/0, GROUP=38/38/0	infierno=38/38/0, los infiernos=3/3/0, sepulcro=112/24/88, GROUP=153/65/88	infierno=38/38/0, GROUP=38/38/0	abismo=29/10/19, GROUP=29/10/19	lago de fuego=4/4/0, lago ardiendo con fuego=0/0/0, GROUP=4/4/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Spanish---Reina-Valera-1909	0	GROUP=0/0/0	eterna=66/54/12, eternas=7/3/4, eternos=7/1/6, eterno=29/12/17, el venidero=2/2/0, siglo=52/27/25, mundo=206/15/191, siempre=418/35/383, eternamente=6/4/2, jamás=66/17/49, siglos=43/22/21, sempiterno=8/1/7, eternalmente=12/2/10, perpetuamente=28/2/26, eternidad=4/1/3, GROUP=954/198/756	infierno=30/29/1, lago de fuego=4/4/0, los infiernos=2/2/0, GROUP=36/35/1	infierno=30/29/1, gehenna=4/4/0, lago de fuego=4/4/0, abismo=33/13/20, los infiernos=2/2/0, GROUP=73/52/21	infierno=30/29/1, sepultura=41/14/27, sepulcro=115/31/84, abismo=33/13/20, el profundo=8/3/5, descenderán=7/1/6, los infiernos=2/2/0, GROUP=236/93/143	infierno=30/29/1, gehenna=4/4/0, GROUP=34/33/1	infierno=30/29/1, los infiernos=2/2/0, sepulcro=115/31/84, GROUP=147/62/85	infierno=30/29/1, GROUP=30/29/1	abismo=33/13/20, GROUP=33/13/20	lago de fuego=4/4/0, lago ardiendo con fuego=1/1/0, GROUP=5/5/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Spanish---Reina-Valera-NT-1858	0	GROUP=0/0/0	eterna=54/54/0, eternas=3/3/0, eternos=1/1/0, eterno=12/12/0, el venidero=2/2/0, siglo=30/27/3, mundo=163/15/148, siempre=98/34/64, eternamente=5/4/1, jamás=31/14/17, siglos=24/22/2, sempiterno=1/1/0, eternalmente=2/2/0, perpetuamente=2/2/0, eternidad=1/1/0, GROUP=429/194/235	infierno=17/17/0, lago de fuego=4/4/0, los infiernos=2/2/0, GROUP=23/23/0	infierno=17/17/0, gehenna=4/4/0, lago de fuego=4/4/0, abismo=9/9/0, los infiernos=2/2/0, GROUP=36/36/0	infierno=17/17/0, sepultura=3/0/3, sepulcro=38/1/37, abismo=9/9/0, el profundo=1/0/1, descenderán=0/0/0, los infiernos=2/2/0, GROUP=70/29/41	infierno=17/17/0, gehenna=4/4/0, GROUP=21/21/0	infierno=17/17/0, los infiernos=2/2/0, sepulcro=38/1/37, GROUP=57/20/37	infierno=17/17/0, GROUP=17/17/0	abismo=9/9/0, GROUP=9/9/0	lago de fuego=4/4/0, lago ardiendo con fuego=1/1/0, GROUP=5/5/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Spanish---Sagradas-Escrituras-1569	0	GROUP=0/0/0	eterna=69/54/15, eternas=7/2/5, eternos=7/1/6, eterno=31/13/18, el venidero=2/2/0, siglo=53/30/23, mundo=206/11/195, siempre=413/39/374, eternamente=4/2/2, jamás=60/18/42, siglos=42/22/20, sempiterno=6/1/5, eternalmente=18/3/15, perpetuamente=33/1/32, eternidad=4/1/3, GROUP=955/200/755	infierno=31/30/1, lago de fuego=4/4/0, los infiernos=2/2/0, GROUP=37/36/1	infierno=31/30/1, gehenna=0/0/0, lago de fuego=4/4/0, abismo=32/12/20, los infiernos=2/2/0, GROUP=69/48/21	infierno=31/30/1, sepultura=43/16/27, sepulcro=111/27/84, abismo=32/12/20, el profundo=0/0/0, descenderán=7/1/6, los infiernos=2/2/0, GROUP=226/88/138	infierno=31/30/1, gehenna=0/0/0, GROUP=31/30/1	infierno=31/30/1, los infiernos=2/2/0, sepulcro=111/27/84, GROUP=144/59/85	infierno=31/30/1, GROUP=31/30/1	abismo=32/12/20, GROUP=32/12/20	lago de fuego=4/4/0, lago ardiendo con fuego=0/0/0, GROUP=4/4/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Spanish---Sencillo-Bible	0	GROUP=0/0/0	eterna=78/52/26, eternas=10/3/7, eternos=8/2/6, eterno=55/15/40, el venidero=0/0/0, siglo=2/1/1, mundo=228/30/198, siempre=506/35/471, eternamente=3/1/2, jamás=11/2/9, siglos=44/20/24, sempiterno=0/0/0, eternalmente=0/0/0, perpetuamente=0/0/0, eternidad=0/0/0, GROUP=945/161/784	infierno=28/27/1, lago de fuego=2/2/0, los infiernos=0/0/0, GROUP=30/29/1	infierno=28/27/1, gehenna=0/0/0, lago de fuego=2/2/0, abismo=20/6/14, los infiernos=0/0/0, GROUP=50/35/15	infierno=28/27/1, sepultura=7/0/7, sepulcro=44/15/29, abismo=20/6/14, el profundo=0/0/0, descenderán=8/3/5, los infiernos=0/0/0, GROUP=107/51/56	infierno=28/27/1, gehenna=0/0/0, GROUP=28/27/1	infierno=28/27/1, los infiernos=0/0/0, sepulcro=44/15/29, GROUP=72/42/30	infierno=28/27/1, GROUP=28/27/1	abismo=20/6/14, GROUP=20/6/14	lago de fuego=2/2/0, lago ardiendo con fuego=0/0/0, GROUP=2/2/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Swahili---New-Swahili-Bible	0	GROUP=0/0/0	GROUP=0/0/0	kuzimu=53/53/0, ziwa la moto=4/4/0, GROUP=57/57/0	kuzimu=53/53/0, ziwa la moto=4/4/0, GROUP=57/57/0	GROUP=0/0/0	Jehanamu=7/6/1, GROUP=7/6/1	kuzimu=53/53/0, GROUP=53/53/0	Jehanamu=7/6/1, GROUP=7/6/1	kuzimu=53/53/0, GROUP=53/53/0	ziwa linalowaka moto=0/0/0, ziwa la moto=4/4/0, Ziwa hili la moto=0/0/0, GROUP=4/4/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Swahili---Swahili-Bible	0	GROUP=0/0/0	GROUP=0/0/0	kuzimu=18/17/1, ziwa la moto=2/2/0, GROUP=20/19/1	kuzimu=18/17/1, ziwa la moto=2/2/0, GROUP=20/19/1	GROUP=0/0/0	Jehanamu=13/13/0, GROUP=13/13/0	kuzimu=18/17/1, GROUP=18/17/1	Jehanamu=13/13/0, GROUP=13/13/0	kuzimu=18/17/1, GROUP=18/17/1	ziwa linalowaka moto=3/3/0, ziwa la moto=2/2/0, Ziwa hili la moto=1/1/0, GROUP=6/6/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Swedish---Swedish-Bible		GROUP=0/0/0	GROUP=0/0/0	helvete=0/0/0, helvetes=0/0/0, helvetet=0/0/0, GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
