# File Name: SKIPPED.txt
# File Size: 1160274     
# File Date: 03/30/2021 19:33:21
# File Purpose: Supporting resource for the Aionian Bible project
# File Location: http://resources.AionianBible.org
# File Copyright: Creative Commons Attribution No Derivative Works 4.0, 2018-2021
# File Generator: ABCMS (alpha)
# File Accuracy: Contact publisher with corrections to file format or content
# Publisher Name: Nainoia Inc
# Publisher Contact: http://www.AionianBible.org/Publisher
# Publisher Mission: http://www.AionianBible.org/Preface
# Publisher Website: http://NAINOIA-INC.signedon.net
# Publisher Facebook: https://www.Facebook.com/AionianBible
#
BIBLE	INDEX	BOOK	CHAPTER	VERSE	TEXT
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	013	032	At iniqui illi jusserunt ut discooperiretur (erat enim cooperta), ut vel sic satiarentur decore ejus.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	013	033	Flebant igitur sui, et omnes qui noverant eam.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	013	034	Consurgentes autem duo presbyteri in medio populi, posuerunt manus suas super caput ejus.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	013	035	Quæ flens suspexit ad cælum : erat enim cor ejus fiduciam habens in Domino.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	013	036	Et dixerunt presbyteri : Cum deambularemus in pomario soli, ingressa est hæc cum duabus puellis : et clausit ostia pomarii, et dimisit a se puellas.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	013	037	Venitque ad eam adolescens, qui erat absconditus, et concubuit cum ea.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	013	038	Porro nos cum essemus in angulo pomarii, videntes iniquitatem, cucurrimus ad eos, et vidimus eos pariter commisceri.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	013	039	Et illum quidem non quivimus comprehendere, quia fortior nobis erat, et apertis ostiis exilivit :
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	013	040	hanc autem cum apprehendissemus, interrogavimus, quisnam esset adolescens, et noluit indicare nobis : hujus rei testes sumus.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	013	041	Credidit eis multitudo quasi senibus et judicibus populi, et condemnaverunt eam ad mortem.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	013	042	Exclamavit autem voce magna Susanna, et dixit : Deus æterne, qui absconditorum es cognitor, qui nosti omnia antequam fiant,
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	013	043	tu scis quoniam falsum testimonium tulerunt contra me : et ecce morior, cum nihil horum fecerim, quæ isti malitiose composuerunt adversum me.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	013	044	Exaudivit autem Dominus vocem ejus.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	013	045	Cumque duceretur ad mortem, suscitavit Dominus spiritum sanctum pueri junioris, cujus nomen Daniel :
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	013	046	et exclamavit voce magna : Mundus ego sum a sanguine hujus.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	013	047	Et conversus omnis populus ad eum, dixit : Quis est iste sermo, quem tu locutus es ?
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	013	048	Qui cum staret in medio eorum, ait : Sic fatui filii Israël, non judicantes, neque quod verum est cognoscentes, condemnastis filiam Israël ?
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	013	049	revertimini ad judicium, quia falsum testimonium locuti sunt adversus eam.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	013	050	Reversus est ergo populus cum festinatione, et dixerunt ei senes : Veni, et sede in medio nostrum, et indica nobis : quia tibi Deus dedit honorem senectutis.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	013	051	Et dixit ad eos Daniel : Separate illos ab invicem procul, et dijudicabo eos.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	013	052	Cum ergo divisi essent alter ab altero, vocavit unum de eis, et dixit ad eum : Inveterate dierum malorum, nunc venerunt peccata tua, quæ operabaris prius :
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	013	053	judicans judicia injusta, innocentes opprimens, et dimittens noxios, dicente Domino : Innocentem et justum non interficies.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	013	054	Nunc ergo, si vidisti eam, dic sub qua arbore videris eos colloquentes sibi. Qui ait : Sub schino.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	013	055	Dixit autem Daniel : Recte mentitus es in caput tuum : ecce enim angelus Dei, accepta sententia ab eo, scindet te medium.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	013	056	Et, amoto eo, jussit venire alium, et dixit ei : Semen Chanaan, et non Juda, species decepit te, et concupiscentia subvertit cor tuum :
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	013	057	sic faciebatis filiabus Israël, et illæ timentes loquebantur vobis : sed filia Juda non sustinuit iniquitatem vestram.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	013	058	Nunc ergo, dic mihi sub qua arbore comprehenderis eos loquentes sibi. Qui ait : Sub prino.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	013	059	Dixit autem ei Daniel : Recte mentitus es et tu in caput tuum : manet enim angelus Domini, gladium habens, ut secet te medium, et interficiat vos.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	013	060	Exclamavit itaque omnis cœtus voce magna, et benedixerunt Deum, qui salvat sperantes in se.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	013	061	Et consurrexerunt adversus duos presbyteros (convicerat enim eos Daniel ex ore suo falsum dixisse testimonium), feceruntque eis sicut male egerant adversus proximum,
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	013	062	ut facerent secundum legem Moysi. Et interfecerunt eos, et salvatus est sanguis innoxius in die illa.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	013	063	Helcias autem et uxor ejus laudaverunt Deum pro filia sua Susanna cum Joakim marito ejus, et cognatis omnibus, quia non esset inventa in ea res turpis.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	013	064	Daniel autem factus est magnus in conspectu populi a die illa, et deinceps.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	013	065	Et rex Astyages appositus est ad patres suos, et suscepit Cyrus Perses regnum ejus.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	014	001	Erat autem Daniel conviva regis, et honoratus super omnes amicos ejus.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	014	002	Erat quoque idolum apud Babylonios nomine Bel : et impendebantur in eo per dies singulos similæ artabæ duodecim, et oves quadraginta, vinique amphoræ sex.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	014	003	Rex quoque colebat eum, et ibat per singulos dies adorare eum : porro Daniel adorabat Deum suum. Dixitque ei rex : Quare non adoras Bel ?
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	014	004	Qui respondens ait ei : Quia non colo idola manufacta, sed viventem Deum, qui creavit cælum, et terram, et habet potestatem omnis carnis.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	014	005	Et dixit rex ad eum : Non videtur tibi esse Bel vivens deus ? an non vides quanta comedat et bibat quotidie ?
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	014	006	Et ait Daniel arridens : Ne erres, rex : iste enim intrinsecus luteus est, et forinsecus æreus, neque comedit aliquando.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	014	007	Et iratus rex vocavit sacerdotes ejus, et ait eis : Nisi dixeritis mihi quis est qui comedat impensas has, moriemini.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	014	008	Si autem ostenderitis quoniam Bel comedat hæc, morietur Daniel, quia blasphemavit in Bel. Et dixit Daniel regi : Fiat juxta verbum tuum.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	014	009	Erant autem sacerdotes Bel septuaginta, exceptis uxoribus, et parvulis, et filiis.     Et venit rex cum Daniele in templum Bel.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	014	010	Et dixerunt sacerdotes Bel : Ecce nos egredimur foras : et tu, rex, pone escas, et vinum misce, et claude ostium, et signa annulo tuo :
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	014	011	et cum ingressus fueris mane, nisi inveneris omnia comesta a Bel, morte moriemur, vel Daniel qui mentitus est adversum nos.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	014	012	Contemnebant autem, quia fecerant sub mensa absconditum introitum, et per illum ingrediebantur semper, et devorabant ea.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	014	013	Factum est igitur postquam egressi sunt illi, rex posuit cibos ante Bel : præcepit Daniel pueris suis, et attulerunt cinerem, et cribravit per totum templum coram rege : et egressi clauserunt ostium, et signantes annulo regis abierunt.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	014	014	Sacerdotes autem ingressi sunt nocte juxta consuetudinem suam, et uxores et filii eorum, et comederunt omnia, et biberunt.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	014	015	Surrexit autem rex primo diluculo, et Daniel cum eo.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	014	016	Et ait rex : Salvane sunt signacula, Daniel ? Qui respondit : Salva, rex.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	014	017	Statimque cum aperuisset ostium, intuitus rex mensam, exclamavit voce magna : Magnus es, Bel, et non est apud te dolus quisquam.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	014	018	Et risit Daniel, et tenuit regem ne ingrederetur intro : et dixit : Ecce pavimentum : animadverte cujus vestigia sint hæc.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	014	019	Et dixit rex : Video vestigia virorum, et mulierum, et infantium. Et iratus est rex.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	014	020	Tunc apprehendit sacerdotes, et uxores, et filios eorum : et ostenderunt ei abscondita ostiola, per quæ ingrediebantur, et consumebant quæ erant super mensam.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	014	021	Occidit ergo illos rex, et tradidit Bel in potestatem Danielis : qui subvertit eum, et templum ejus.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	014	022	Et erat draco magnus in loco illo, et colebant eum Babylonii.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	014	023	Et dixit rex Danieli : Ecce nunc non potes dicere quia iste non sit deus vivens : adora ergo eum.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	014	024	Dixitque Daniel : Dominum Deum meum adoro, quia ipse est Deus vivens : iste autem non est deus vivens.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	014	025	Tu autem, rex, da mihi potestatem, et interficiam draconem absque gladio et fuste. Et ait rex : Do tibi.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	014	026	Tulit ergo Daniel picem, et adipem, et pilos, et coxit pariter : fecitque massas, et dedit in os draconis, et diruptus est draco. Et dixit : Ecce quem colebatis.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	014	027	Quod cum audissent Babylonii, indignati sunt vehementer : et congregati adversum regem, dixerunt : Judæus factus est rex : Bel destruxit, draconem interfecit, et sacerdotes occidit.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	014	028	Et dixerunt cum venissent ad regem : Trade nobis Danielem, alioquin interficiemus te, et domum tuam.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	014	029	Vidit ergo rex quod irruerent in eum vehementer : et necessitate compulsus, tradidit eis Danielem.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	014	030	Qui miserunt eum in lacum leonum, et erat ibi diebus sex.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	014	031	Porro in lacu erant leones septem, et dabantur eis duo corpora quotidie, et duæ oves : et tunc non data sunt eis, ut devorarent Danielem.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	014	032	Erat autem Habacuc propheta in Judæa, et ipse coxerat pulmentum, et intriverat panes in alveolo : et ibat in campum ut ferret messoribus.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	014	033	Dixitque angelus Domini ad Habacuc : Fer prandium quod habes in Babylonem Danieli, qui est in lacu leonum.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	014	034	Et dixit Habacuc : Domine, Babylonem non vidi, et lacum nescio.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	014	035	Et apprehendit eum angelus Domini in vertice ejus, et portavit eum capillo capitis sui, posuitque eum in Babylone supra lacum in impetu spiritus sui.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	014	036	Et clamavit Habacuc, dicens : Daniel serve Dei, tolle prandium quod misit tibi Deus.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	014	037	Et ait Daniel : Recordatus es mei, Deus, et non dereliquisti diligentes te.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	014	038	Surgensque Daniel comedit. Porro angelus Domini restituit Habacuc confestim in loco suo.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	014	039	Venit ergo rex die septimo ut lugeret Danielem : et venit ad lacum, et introspexit, et ecce Daniel sedens in medio leonum.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	014	040	Et exclamavit voce magna rex, dicens : Magnus es, Domine Deus Danielis. Et extraxit eum de lacu leonum.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	014	041	Porro illos, qui perditionis ejus causa fuerant, intromisit in lacum, et devorati sunt in momento coram eo.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	027	DAN	014	042	Tunc rex ait : Paveant omnes habitantes in universa terra Deum Danielis : quia ipse est salvator, faciens signa et mirabilia in terra : qui liberavit Danielem de lacu leonum.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	028	HOS	002	023	Et seminabo eam mihi in terra,    et miserebor ejus quæ fuit Absque misericordia.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	030	AMO	006	010	Et tollet eum propinquus suus, et comburet eum,    ut efferat ossa de domo ;    et dicet ei, qui in penetralibus domus est :    Numquid adhuc est penes te ?
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	043	JOH	006	051	Ego sum panis vivus, qui de cælo descendi.
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	066	REV	012	018	Et stetit supra arenam maris.
Holy-Bible---Latin---Vulgata-Sistina	004	NUM	020	028	Cumque Aaron spoliasset vestibus suis, induit eis Eleazarum filium eius.
Holy-Bible---Latin---Vulgata-Sistina	006	JOS	004	023	siccante Domino Deo nostro aquas eius in conspectu vestro, donec transiretis:
Holy-Bible---Latin---Vulgata-Sistina	006	JOS	005	014	Qui respondit: Nequaquam: sed sum princeps exercitus Domini, et nunc venio.
Holy-Bible---Latin---Vulgata-Sistina	007	JDG	005	031	Sic pereant omnes inimici tui Domine: qui autem diligunt te, sicut Sol in ortu suo splendet, ita rutilent.
Holy-Bible---Latin---Vulgata-Sistina	009	1SA	020	042	Dixit ergo Ionathas ad David: Vade in pace: quaecumque iuravimus ambo in nomine Domini, dicentes: Dominus sit inter me et te, et inter semen tuum et semen meum usque in sempiternum.
Holy-Bible---Latin---Vulgata-Sistina	011	1KI	022	043	Et ambulavit in omni via Asa patris sui, et non declinavit ex ea: fecitque quod rectum erat in conspectu Domini.
Holy-Bible---Latin---Vulgata-Sistina	017	EST	010	004	Dixitque Mardochaeus: A Deo facta sunt ista.
Holy-Bible---Latin---Vulgata-Sistina	017	EST	010	005	Recordatus sum somnii, quod videram, haec eadem significantis: nec eorum quidquam irritum fuit.
Holy-Bible---Latin---Vulgata-Sistina	017	EST	010	006	Parvus fons, qui crevit in fluvium, et in lucem, solemque conversus est, et in aquas plurimas redundavit: Esther est, quam rex accepit uxorem, et voluit esse reginam.
Holy-Bible---Latin---Vulgata-Sistina	017	EST	010	007	Duo autem dracones: ego sum, et Aman.
Holy-Bible---Latin---Vulgata-Sistina	017	EST	010	008	Gentes, quae convenerant: hi sunt, qui conati sunt delere nomen Iudaeorum.
Holy-Bible---Latin---Vulgata-Sistina	017	EST	010	009	Gens autem mea: Israel est, quae clamavit ad Dominum, et salvum fecit Dominus populum suum: liberavitque nos ab omnibus malis, et fecit signa magna atque portenta inter Gentes:
Holy-Bible---Latin---Vulgata-Sistina	017	EST	010	010	et duas sortes esse praecepit, unam Populi Dei, et alteram cunctarum Gentium.
Holy-Bible---Latin---Vulgata-Sistina	017	EST	010	011	Venitque utraque sors in statutum ex illo iam tempore diem coram Deo universis gentibus:
Holy-Bible---Latin---Vulgata-Sistina	017	EST	010	012	et recordatus est Dominus populi sui, ac misertus est hereditatis suae.
Holy-Bible---Latin---Vulgata-Sistina	017	EST	010	013	Et observabuntur dies isti in mense Adar quartadecima, et quintadecima die eiusdem mensis, cum omni studio, et gaudio in unum coetum populi congregati, in cunctas deinceps generationes populi Israel.
Holy-Bible---Latin---Vulgata-Sistina	017	EST	011	001	Anno quarto regnantibus Ptolemaeo, et Cleopatra, attulerunt Dosithaeus, qui se Sacerdotem, et Levitici generis ferebat, et Ptolemaeus filius eius hanc epistolam phurim, quam dixerunt interpretatum esse Lysimachum Ptolemaei filium in Ierusalem.
Holy-Bible---Latin---Vulgata-Sistina	017	EST	011	002	Anno secundo, regnante Artaxerxe maximo, prima die mensis Nisan, vidit somnium Mardochaeus filius Iairi, filii Semei, filii Cis, de tribu Beniamin:
Holy-Bible---Latin---Vulgata-Sistina	017	EST	011	003	homo Iudaeus, qui habitabat in urbe Susis, vir magnus, et inter primos aulae regiae.
Holy-Bible---Latin---Vulgata-Sistina	017	EST	011	004	Erat autem de eo numero captivorum, quos transtulerat Nabuchodonosor rex Babylonis de Ierusalem cum Iechonia rege Iuda:
Holy-Bible---Latin---Vulgata-Sistina	017	EST	011	005	et hoc eius somnium fuit: Apparuerunt voces, et tumultus, et tonitrua, et terraemotus, et conturbatio super terram:
Holy-Bible---Latin---Vulgata-Sistina	017	EST	011	006	et ecce duo dracones magni, paratique contra se in praelium.
Holy-Bible---Latin---Vulgata-Sistina	017	EST	011	007	Ad quorum clamorem cunctae concitatae sunt nationes, ut pugnarent contra gentem iustorum.
Holy-Bible---Latin---Vulgata-Sistina	017	EST	011	008	Fuitque dies illa tenebrarum et discriminis, tribulationis et angustiae, et ingens formido super terram.
Holy-Bible---Latin---Vulgata-Sistina	017	EST	011	009	Conturbataque est gens iustorum timentium mala sua, et praeparata ad mortem.
Holy-Bible---Latin---Vulgata-Sistina	017	EST	011	010	Clamaveruntque ad Deum: et illis vociferantibus, fons parvus creavit in fluvium maximum, et in aquas plurimas redundavit.
Holy-Bible---Latin---Vulgata-Sistina	017	EST	011	011	Lux et sol ortus est, et humiles exaltati sunt, et devoraverunt inclytos.
Holy-Bible---Latin---Vulgata-Sistina	017	EST	011	012	Quod cum vidisset Mardochaeus, et surrexisset de strato, cogitabat quid Deus facere vellet: et fixum habebat in animo, scire cupiens quid significaret somnium.
Holy-Bible---Latin---Vulgata-Sistina	017	EST	012	001	Morabatur autem eo tempore in aula regis cum Bagatha et Thara eunuchis regis, qui ianitores erant palatii.
