# File Name: RAWCHECK.txt
# File Size: 2616027     
# File Date: 01/23/2021 12:08:41
# File Purpose: Supporting resource for the Aionian Bible project
# File Location: http://resources.AionianBible.org
# File Copyright: Creative Commons Attribution No Derivative Works 4.0, 2018-2021
# File Generator: ABCMS (alpha)
# File Accuracy: Contact publisher with corrections to file format or content
# Publisher Name: Nainoia Inc
# Publisher Contact: http://www.AionianBible.org/Publisher
# Publisher Mission: http://www.AionianBible.org/Preface
# Publisher Website: http://NAINOIA-INC.signedon.net
# Publisher Facebook: https://www.Facebook.com/AionianBible
#
BIBLE	INDEX	BOOK	CHAPTER	VERSE	RAWFIX	TEXT	ORIGINAL
Holy-Bible---Latin---Vulgata-Sistina	040	MAT	017	024	MODIFY	Et cum venissent Capharnaum, accesserunt qui didrachma accipiebant, ad Petrum, et dixerunt ei: Magister vester non solvit didrachma?	Ait: Etiam. Et cum intrasset in domum, praevenit eum Iesus, dicens: Quid tibi videtur Simon? Reges terrae a quibus accipiunt tributum vel censum? a filiis suis, an ab alienis?
Holy-Bible---Latin---Vulgata-Sistina	040	MAT	017	025	MODIFY	Ait: Etiam. Et cum intrasset in domum, praevenit eum Iesus, dicens: Quid tibi videtur Simon? Reges terrae a quibus accipiunt tributum vel censum? a filiis suis, an ab alienis?	Et ille dixit: Ab alienis. Dixit illi Iesus: Ergo liberi sunt filii.
Holy-Bible---Latin---Vulgata-Sistina	040	MAT	017	026	MODIFY	Et ille dixit: Ab alienis. Dixit illi Iesus: Ergo liberi sunt filii.	Ut autem non scandalizemus eos, vade ad mare, et mitte hamum: et eum piscem, qui primus ascenderit, tolle: et aperto ore eius, invenies staterem: illum sumens, da eis pro me, et te.
Holy-Bible---Latin---Vulgata-Sistina	040	MAT	017	027	ADD	Ut autem non scandalizemus eos, vade ad mare, et mitte hamum: et eum piscem, qui primus ascenderit, tolle: et aperto ore eius, invenies staterem: illum sumens, da eis pro me, et te.	
Holy-Bible---Latin---Vulgata-Sistina	041	MAR	004	040	MODIFY	Et ait illis: Quid timidi estis? necdum habetis fidem?	Et ait illis: Quid timidi estis? necdum habetis fidem? et timuerunt timore magno, et dicebant ad alterutrum: Quis, putas, est iste, quia et ventus et mare obediunt ei?
Holy-Bible---Latin---Vulgata-Sistina	041	MAR	004	041	ADD	et timuerunt timore magno, et dicebant ad alterutrum: Quis, putas, est iste, quia et ventus et mare obediunt ei?	
Holy-Bible---Latin---Vulgata-Sistina	042	LUK	001	032	MODIFY	hic erit magnus, et Filius Altissimi vocabitur, et dabit illi Dominus Deus sedem David patris eius:	hic erit magnus, et Filius Altissimi vocabitur, et dabit illi Dominus Deus sedem David patris eius: et regnabit in domo Iacob in aeternum,
Holy-Bible---Latin---Vulgata-Sistina	042	LUK	001	033	MODIFY	et regnabit in domo Iacob in aeternum, et regni eius non erit finis.	et regni eius non erit finis.
Holy-Bible---Latin---Vulgata-Sistina	042	LUK	016	022	MODIFY	Factum est autem ut moreretur mendicus, et portaretur ab Angelis in sinum Abrahae. Mortuus est autem et dives,	Factum est autem ut moreretur mendicus, et portaretur ab Angelis in sinum Abrahae. Mortuus est autem et dives, et sepultus est in inferno.
Holy-Bible---Latin---Vulgata-Sistina	042	LUK	016	023	MODIFY	et sepultus est in inferno.  Elevans autem oculos suos, cum esset in tormentis, vidit Abraham a longe, et Lazarum in sinu eius:	Elevans autem oculos suos, cum esset in tormentis, vidit Abraham a longe, et Lazarum in sinu eius:
Holy-Bible---Latin---Vulgata-Sistina	043	JOH	004	013	MODIFY	Respondit Iesus, et dixit ei: Omnis, qui bibit ex aqua hac, sitiet iterum:	Respondit Iesus, et dixit ei: Omnis, qui bibit ex aqua hac, sitiet iterum: qui autem biberit ex aqua, quam ego dabo ei, non sitiet in aeternum:
Holy-Bible---Latin---Vulgata-Sistina	043	JOH	004	014	MODIFY	qui autem biberit ex aqua, quam ego dabo ei, non sitiet in aeternum: sed aqua, quam ego dabo ei, fiet in eo fons aquae salientis in vitam aeternam.	sed aqua, quam ego dabo ei, fiet in eo fons aquae salientis in vitam aeternam.
Holy-Bible---Latin---Vulgata-Sistina	043	JOH	012	024	MODIFY	Amen, amen dico vobis, nisi granum frumenti cadens in terram, mortuum fuerit; ipsum solum manet. si autem mortuum fuerit, multum fructum affert.	Amen, amen dico vobis, nisi granum frumenti cadens in terram, mortuum fuerit;
Holy-Bible---Latin---Vulgata-Sistina	043	JOH	012	025	MODIFY	Qui amat animam suam, perdet eam: et qui odit animam suam in hoc mundo, in vitam aeternam custodit eam.	ipsum solum manet. si autem mortuum fuerit, multum fructum affert. Qui amat animam suam, perdet eam: et qui odit animam suam in hoc mundo, in vitam aeternam custodit eam.
Holy-Bible---Latin---Vulgata-Sistina	044	ACT	007	055	MODIFY	Cum autem esset plenus Spiritu sancto, intendens in caelum, vidit gloriam Dei, et Iesum stantem a dextris virtutis Dei.	Cum autem esset plenus Spiritu sancto, intendens in caelum, vidit gloriam Dei, et Iesum stantem a dextris virtutis Dei. Et ait: Ecce video caelos apertos, et filium hominis stantem a dextris Dei.
Holy-Bible---Latin---Vulgata-Sistina	044	ACT	007	056	MODIFY	Et ait: Ecce video caelos apertos, et filium hominis stantem a dextris Dei.	Exclamantes autem voce magna continuerunt aures suas, et impetum fecerunt unanimiter in eum.
Holy-Bible---Latin---Vulgata-Sistina	044	ACT	007	057	MODIFY	Exclamantes autem voce magna continuerunt aures suas, et impetum fecerunt unanimiter in eum.	Et eiicientes eum extra civitatem lapidabant: et testes deposuerunt vestimenta sua secus pedes adolescentis, qui vocabatur Saulus.
Holy-Bible---Latin---Vulgata-Sistina	044	ACT	007	058	MODIFY	Et eiicientes eum extra civitatem lapidabant: et testes deposuerunt vestimenta sua secus pedes adolescentis, qui vocabatur Saulus.	Et lapidabant Stephanum invocantem, et dicentem: Domine Iesu suscipe spiritum meum.
Holy-Bible---Latin---Vulgata-Sistina	044	ACT	007	059	MODIFY	Et lapidabant Stephanum invocantem, et dicentem: Domine Iesu suscipe spiritum meum.	Positis autem genibus, clamavit voce magna, dicens: Domine ne statuas illis hoc peccatum. Et cum hoc dixisset, obdormivit in Domino. Saulus autem erat consentiens neci eius.
Holy-Bible---Latin---Vulgata-Sistina	044	ACT	007	060	ADD	Positis autem genibus, clamavit voce magna, dicens: Domine ne statuas illis hoc peccatum. Et cum hoc dixisset, obdormivit in Domino.	
Holy-Bible---Latin---Vulgata-Sistina	044	ACT	008	001	MODIFY	Saulus autem erat consentiens neci eius.  Facta est autem in illa die persecutio magna in Ecclesia, quae erat Ierosolymis, et omnes dispersi sunt per regiones Iudaeae, et Samariae praeter Apostolos.	Facta est autem in illa die persecutio magna in Ecclesia, quae erat Ierosolymis, et omnes dispersi sunt per regiones Iudaeae, et Samariae praeter Apostolos.
Holy-Bible---Latin---Vulgata-Sistina	044	ACT	014	006	MODIFY	intelligentes confugerunt ad civitates Licaoniae Lystram, et Derben, et universam in circuitu regionem,	intelligentes confugerunt ad civitates Licaoniae Lystram, et Derben, et universam in circuitu regionem, et ibi evangelizantes erant. Et commota est omnis multitudo in doctrina eorum. Paulus autem, et Barnabas morabantur Lystris.
Holy-Bible---Latin---Vulgata-Sistina	044	ACT	014	007	MODIFY	et ibi evangelizantes erant.	Et quidam vir Lystris infirmus pedibus sedebat, claudus ex utero matris suae, qui numquam ambulaverat.
Holy-Bible---Latin---Vulgata-Sistina	044	ACT	014	008	MODIFY	Et quidam vir Lystris infirmus pedibus sedebat, claudus ex utero matris suae, qui numquam ambulaverat.	Hic audivit Paulum loquentem. Qui intuitus eum, et videns quia fidem haberet ut salvus fieret,
Holy-Bible---Latin---Vulgata-Sistina	044	ACT	014	009	MODIFY	Hic audivit Paulum loquentem. Qui intuitus eum, et videns quia fidem haberet ut salvus fieret,	dixit magna voce: Surge super pedes tuos rectus. Et exilivit, et ambulabat.
Holy-Bible---Latin---Vulgata-Sistina	044	ACT	014	010	MODIFY	dixit magna voce: Surge super pedes tuos rectus. Et exilivit, et ambulabat.	Turbae autem cum vidissent quod fecerat Paulus, levaverunt vocem suam Licaonice dicentes: Dii similes facti hominibus, descenderunt ad nos.
Holy-Bible---Latin---Vulgata-Sistina	044	ACT	014	011	MODIFY	Turbae autem cum vidissent quod fecerat Paulus, levaverunt vocem suam Licaonice dicentes: Dii similes facti hominibus, descenderunt ad nos.	Et vocabant Barnabam Iovem, Paulum vero Mercurium: quoniam ipse erat dux verbi.
Holy-Bible---Latin---Vulgata-Sistina	044	ACT	014	012	MODIFY	Et vocabant Barnabam Iovem, Paulum vero Mercurium: quoniam ipse erat dux verbi.	Sacerdos quoque Iovis, qui erat ante civitatem, tauros, et coronas ante ianuas afferens, cum populis volebat sacrificare.
Holy-Bible---Latin---Vulgata-Sistina	044	ACT	014	013	MODIFY	Sacerdos quoque Iovis, qui erat ante civitatem, tauros, et coronas ante ianuas afferens, cum populis volebat sacrificare.	Quod ubi audierunt Apostoli, Barnabas et Paulus, conscissis tunicis suis exilierunt in turbas clamantes,
Holy-Bible---Latin---Vulgata-Sistina	044	ACT	014	014	MODIFY	Quod ubi audierunt Apostoli, Barnabas et Paulus, conscissis tunicis suis exilierunt in turbas clamantes,	et dicentes: Viri, quid haec facitis? et nos mortales sumus, similes vobis homines, annunciantes vobis ab his vanis converti ad Deum vivum, qui fecit caelum, et terram, et mare, et omnia quae in eis sunt:
Holy-Bible---Latin---Vulgata-Sistina	044	ACT	014	015	MODIFY	et dicentes: Viri, quid haec facitis? et nos mortales sumus, similes vobis homines, annunciantes vobis ab his vanis converti ad Deum vivum, qui fecit caelum, et terram, et mare, et omnia quae in eis sunt:	qui in praeteritis generationibus dimisit omnes gentes ingredi vias suas.
Holy-Bible---Latin---Vulgata-Sistina	044	ACT	014	016	MODIFY	qui in praeteritis generationibus dimisit omnes gentes ingredi vias suas.	Et quidem non sine testimonio semetipsum reliquit benefaciens de caelo, dans pluvias, et tempora fructifera, implens cibo, et laetitia corda eorum.
Holy-Bible---Latin---Vulgata-Sistina	044	ACT	014	017	MODIFY	Et quidem non sine testimonio semetipsum reliquit benefaciens de caelo, dans pluvias, et tempora fructifera, implens cibo, et laetitia corda eorum.	Et haec dicentes, vix sedaverunt turbas ne sibi immolarent.
Holy-Bible---Latin---Vulgata-Sistina	044	ACT	014	018	MODIFY	Et haec dicentes, vix sedaverunt turbas ne sibi immolarent.	Supervenerunt autem quidam ab Antiochia, et Iconio Iudaei: et persuasis turbis, lapidantesque Paulum, traxerunt extra civitatem, existimantes eum mortuum esse.
Holy-Bible---Latin---Vulgata-Sistina	044	ACT	014	019	MODIFY	Supervenerunt autem quidam ab Antiochia, et Iconio Iudaei: et persuasis turbis, lapidantesque Paulum, traxerunt extra civitatem, existimantes eum mortuum esse.	Circumdantibus autem eum discipulis, surgens intravit civitatem, et postera die profectus est cum Barnaba in Derben.
Holy-Bible---Latin---Vulgata-Sistina	044	ACT	014	020	MODIFY	Circumdantibus autem eum discipulis, surgens intravit civitatem, et postera die profectus est cum Barnaba in Derben.	Cumque evangelizassent civitati illi, et docuissent multos, reversi sunt Lystram, et Iconium, et Antiochiam,
Holy-Bible---Latin---Vulgata-Sistina	044	ACT	014	021	MODIFY	Cumque evangelizassent civitati illi, et docuissent multos, reversi sunt Lystram, et Iconium, et Antiochiam,	confirmantes animas discipulorum, exhortantesque ut permanerent in fide: et quoniam per multas tribulationes oportet nos intrare in regnum Dei.
Holy-Bible---Latin---Vulgata-Sistina	044	ACT	014	022	MODIFY	confirmantes animas discipulorum, exhortantesque ut permanerent in fide: et quoniam per multas tribulationes oportet nos intrare in regnum Dei.	Et cum constituissent illis per singulas ecclesias presbyteros, et orassent cum ieiunationibus, commendaverunt eos Domino, in quem crediderunt.
Holy-Bible---Latin---Vulgata-Sistina	044	ACT	014	023	MODIFY	Et cum constituissent illis per singulas ecclesias presbyteros, et orassent cum ieiunationibus, commendaverunt eos Domino, in quem crediderunt.	Transeuntesque Pisidiam, venerunt in Pamphyliam,
Holy-Bible---Latin---Vulgata-Sistina	044	ACT	014	024	MODIFY	Transeuntesque Pisidiam, venerunt in Pamphyliam,	et loquentes verbum Domini in Pergen, descenderunt in Attaliam:
Holy-Bible---Latin---Vulgata-Sistina	044	ACT	014	025	MODIFY	et loquentes verbum Domini in Pergen, descenderunt in Attaliam:	et inde navigaverunt Antiochiam, unde erant traditi gratiae Dei in opus, quod compleverunt.
Holy-Bible---Latin---Vulgata-Sistina	044	ACT	014	026	MODIFY	et inde navigaverunt Antiochiam, unde erant traditi gratiae Dei in opus, quod compleverunt.	Cum autem venissent, et congregassent Ecclesiam, retulerunt quanta fecisset Deus cum illis, et quia aperuisset Gentibus ostium fidei.
Holy-Bible---Latin---Vulgata-Sistina	044	ACT	014	027	MODIFY	Cum autem venissent, et congregassent Ecclesiam, retulerunt quanta fecisset Deus cum illis, et quia aperuisset Gentibus ostium fidei.	Morati sunt autem tempus non modicum cum discipulis.
Holy-Bible---Latin---Vulgata-Sistina	044	ACT	014	028	ADD	Morati sunt autem tempus non modicum cum discipulis.	
Holy-Bible---Latin---Vulgata-Sistina	044	ACT	019	040	MODIFY	Nam et periclitamur argui seditionis hodiernae: cum nullus obnoxius sit (de quo possimus reddere rationem) concursus istius.	Nam et periclitamur argui seditionis hodiernae: cum nullus obnoxius sit (de quo possimus reddere rationem) concursus istius. Et cum haec dixisset, dimisit Ecclesiam.
Holy-Bible---Latin---Vulgata-Sistina	044	ACT	019	041	ADD	Et cum haec dixisset, dimisit Ecclesiam.	
Holy-Bible---Latin---Vulgata-Sistina	047	2CO	013	012	MODIFY	Salutate invicem in osculo sancto.	Salutate invicem in osculo sancto. Salutant vos omnes sancti.
Holy-Bible---Latin---Vulgata-Sistina	047	2CO	013	013	MODIFY	Salutant vos omnes sancti.	Gratia Domini nostri Iesu Christi, et charitas Dei, et communicatio sancti Spiritus sit cum omnibus vobis. Amen.
Holy-Bible---Latin---Vulgata-Sistina	047	2CO	013	014	ADD	Gratia Domini nostri Iesu Christi, et charitas Dei, et communicatio sancti Spiritus sit cum omnibus vobis. Amen.	
Holy-Bible---Latin---Vulgata-Sistina	048	GAL	006	007	MODIFY	Nolite errare: Deus non irridetur.  Quae enim seminaverit homo, haec et metet.	Nolite errare: Deus non irridetur.
Holy-Bible---Latin---Vulgata-Sistina	048	GAL	006	008	MODIFY	Quoniam qui seminat in carne sua, de carne et metet corruptionem: qui autem seminat in spiritu, de spiritu metet vitam aeternam.	Quae enim seminaverit homo, haec et metet. Quoniam qui seminat in carne sua, de carne et metet corruptionem: qui autem seminat in spiritu, de spiritu metet vitam aeternam.
Holy-Bible---Latin---Vulgata-Sistina	055	2TI	004	008	MODIFY	In reliquo reposita est mihi corona iustitiae, quam reddet mihi Dominus in illa die iustus iudex: non solum autem mihi, sed et iis, qui diligunt adventum eius.	In reliquo reposita est mihi corona iustitiae, quam reddet mihi Dominus in illa die iustus iudex: non solum autem mihi, sed et iis, qui diligunt adventum eius. Festina ad me venire cito.
Holy-Bible---Latin---Vulgata-Sistina	055	2TI	004	009	MODIFY	Festina ad me venire cito.	Demas enim me reliquit, diligens hoc saeculum, et abiit Thessalonicam:
Holy-Bible---Latin---Vulgata-Sistina	055	2TI	004	010	MODIFY	Demas enim me reliquit, diligens hoc saeculum, et abiit Thessalonicam: Crescens in Galatiam, Titus in Dalmatiam.	Crescens in Galatiam, Titus in Dalmatiam.
Holy-Bible---Latin---Vulgata-Sistina	066	REV	020	007	MODIFY	Et cum consummati fuerint mille anni, solvetur satanas de carcere suo,	Et cum consummati fuerint mille anni, solvetur satanas de carcere suo, et exibit, et seducet Gentes, quae sunt super quattuor angulos terrae, Gog, et Magog, et congregabit eos in proelium, quorum numerus est sicut arena maris.
Holy-Bible---Latin---Vulgata-Sistina	066	REV	020	008	MODIFY	et exibit, et seducet Gentes, quae sunt super quattuor angulos terrae, Gog, et Magog, et congregabit eos in proelium, quorum numerus est sicut arena maris.	Et ascenderunt super latitudinem terrae, et circuierunt castra sanctorum, et civitatem dilectam.
Holy-Bible---Latin---Vulgata-Sistina	066	REV	020	009	MODIFY	Et ascenderunt super latitudinem terrae, et circuierunt castra sanctorum, et civitatem dilectam.  Et descendit ignis a Deo de caelo, et devoravit eos:	Et descendit ignis a Deo de caelo, et devoravit eos: et Diabolus, qui seducebat eos, missus est in stagnum ignis, et sulphuris, ubi et bestia,
Holy-Bible---Latin---Vulgata-Sistina	066	REV	020	010	MODIFY	et Diabolus, qui seducebat eos, missus est in stagnum ignis, et sulphuris, ubi et bestia, et pseudopropheta cruciabuntur die ac nocte in saecula saeculorum.	et pseudopropheta cruciabuntur die ac nocte in saecula saeculorum.
Holy-Bible---Latin---Vulgate-Jerome	019	PSA	014	008	ADD	quis dabit de Sion salutem Israhel quando reduxerit Dominus captivitatem populi sui exultabit Iacob et laetabitur Israhel	
Holy-Bible---Latin---Vulgate-Jerome	019	PSA	015	001	MODIFY	canticum David Domine quis peregrinabitur in tentorio tuo et quis habitabit in monte sancto tuo	quis dabit de Sion salutem Israhel quando reduxerit Dominus captivitatem populi sui exultabit Iacob et laetabitur Israhel
Holy-Bible---Latin---Vulgate-Jerome	019	PSA	015	002	MODIFY	qui ingreditur sine macula et operatur iustitiam	canticum David   Domine quis peregrinabitur in tentorio tuo et quis habitabit in monte sancto tuo
Holy-Bible---Latin---Vulgate-Jerome	019	PSA	015	003	MODIFY	loquiturque veritatem in corde suo qui non est facilis in lingua sua neque fecit amico suo malum et obprobrium non sustinuit super vicino suo	qui ingreditur sine macula et operatur iustitiam
Holy-Bible---Latin---Vulgate-Jerome	019	PSA	015	004	MODIFY	dispicitur oculis eius inprobus timentes autem Dominum glorificat iurat ut se adfligat et non mutat	loquiturque veritatem in corde suo qui non est facilis in lingua sua neque fecit amico suo malum et obprobrium non sustinuit super vicino suo
Holy-Bible---Latin---Vulgate-Jerome	019	PSA	015	005	MODIFY	pecuniam suam non dedit ad usuram et munera adversum innoxium non accepit qui facit haec non movebitur in aeternum	dispicitur oculis eius inprobus timentes autem Dominum glorificat iurat ut se adfligat et non mutat
Holy-Bible---Latin---Vulgate-Jerome	019	PSA	016	001	MODIFY	humilis et simplicis David custodi me Deus quoniam speravi in te	pecuniam suam non dedit ad usuram et munera adversum innoxium non accepit qui facit haec non movebitur in aeternum
Holy-Bible---Latin---Vulgate-Jerome	019	PSA	016	002	MODIFY	dicens Deo Dominus meus es tu bene mihi non est sine te	humilis et simplicis David   custodi me Deus quoniam speravi in te
