# File Name: Hebrew_Lexicon_Tyndale.txt
# File Size: 1254822     
# File Date: 02/15/2021 14:23:07
# File Purpose: Supporting resource for the Aionian Bible project
# File Location: http://resources.AionianBible.org
# File Copyright: Creative Commons Attribution No Derivative Works 4.0, 2018-2021
# File Generator: ABCMS (alpha)
# File Accuracy: Contact publisher with corrections to file format or content
# Publisher Name: Nainoia Inc
# Publisher Contact: http://www.AionianBible.org/Publisher
# Publisher Mission: http://www.AionianBible.org/Preface
# Publisher Website: http://NAINOIA-INC.signedon.net
# Publisher Facebook: https://www.Facebook.com/AionianBible
# Source: Tyndale House, Cambridge, www.TyndaleHouse.com
# Source Content: Extended Strong's Hebrew Lexicon
# Source Link: https://tyndale.github.io/STEPBible-Data
# Source Application: https://www.STEPBible.org
# Source Copyright: Creative Commons Attribution Non-Commercial 4.0
# Source Definitions: Abridged BDB by http://onlinebible.net, edited by Tyndale House Cambridge
# Source Definitions Copyright: Larry Pierce, larrypierce@alumni.uwaterloo.ca
# Source Definitions Copyright: Explicit usage permission required to use definition in your application
# Source Definitions Copyright: Larry Pierce granted permission for Nainoia Inc applications on 3/11/2019
#
# COLUMNS
#	STRONGS
#		These Extended Strong Numbers are mapped to BDB (and thereby to other modern lexicons) by OpenScriptures.org.
#		This adds about 800 words which are found in modern lexicons but were not differentiated by Strong.
#		Numbers beyond 9000 include non-lexical prefixes and suffixed. They were created by Tyndale House, Cambridge
#		They are designed to be backward compatible with software that uses Strongs numbers. 
#	WORD
#		Hebrew form	based on BDB, then normalised
#	TRANS
#		Transliteration
#	GLOSS
#		A meaning in one word or as few as possible (by Tyndale scholars)
#	MORPH
#		These were created by Tyndale scholars as a simple grammatical value of the main word represented as Language:Type-Gender-Extra. 
#		Language:Type-Gender-Extra.   Language is A=Aramaic, H=Hebrew, G=Greek and n+Name (which is not language specific). 
#		Type is A=Adjective, Adv=Adverb, Art=Article, Cond=Conditional, Conj=Conjunction, Cor=Correlative, DemP=Demonstrative Pn, ImpP=Impersonal Pn, Intg=Interogative,
#			Intj=Interjection, N=Noun, Neg=Negative, Part=Particle, Prep=Preposition, PerP=Personal Pn, PosP=Possessive Pn, RefP=Reflexive Pn, RelP=Relative Pn, V=Verb. 
#		Gender is F=Female, M=Male, N=Neuter, C=Common and P or S is optionally added for Plural Singular
#		Extra for Names is L=Location, P=Person, LG/PG=Gentilic, T=Title (i.e. any other capitalised nouns such as titles, months, gods, planets etc)
#
#		(notes re Morph)
#		Location is only used for places not named after people - eg: Israel = N:N-M-P (for the Person, and nation); Jerusalem = N:N--L; Canaanite is N:N-M-LG; Israelitess is N:N-F-PG
#		Location is a geographical entity such as river, mountain or city eg "Dan", but Gentilic is used for Amon, Syria, Judah, or the tribal area of Dan. The idea is that someone from
#		Dan is probably related to Dan unless he is called a Hittite, but someone from Jerusalem or the city of Dan could be from anywhere even though he is named after the city.
#		So a "Shulemite" (who is prob from Salem ie Shalem aka Jerusalem) is dark-skinned and perhaps not a native from the area.
#		Title is a misc category that incl names of gods, musical term & months and offices such as Pharaoh unless referring to an individual eg Pharaoh Necho who is N:N-M-P
#		When F or M occ with L or T it refers to the gender of that person, not the location, so Jerusalem = N:N--L, Jerusalemites = N:N-G-L, Jerusalemitess = N:N-F-L 
#		When Gentilics related to a person the STEP_LexicalTag points to the Person eg Danites => Dan.  When Gentilics point to a place, the STEP_LexicalTag points to that place,
#		eg Gileadites => Gilead. When there is no numbered tag for the person or place, we probably aren't sure what it is, so the STEP_LexicalTag doesn't have anywhere different to point,
#		eg. Girgashites. Some very common Gentilics (eg Levite) have gained a meaning of their own which may be related to a person but much less so - so the STEP_LexicalTag does not
#		redirect to the entry for that person. 
#		Odd ones: Jew=N:N-G-P, Jewish=N:A, Jewess+Ammonitess=N:N-G-P-F, Canaanite-trader=N:N-G-P / N:N-G-T, Chaldean-magi=N:N-G-L / N:N-G-T,
#			Nephusim=N:N-G-T, Rephaim=N:N-G-P / N:N-G-T, Shulamite+Shunammite+Carmelitess+Jezreelitess=N:N-F-L
#	DEF
#		Definitions are based on the Abridged BDB by Online Bible, and edited to conform with the extended Strongs. They are for guidence only.
#		Permission should be gained from Online Bible before these are applied in any project.  These defs refer to J. Green's A Concise Lexicon
#		of the Biblical Languages (CLBL) and Harris, Archer, & Waltke's Theological Wordbook of the Old Testament (TWOT),
#		These definitions were edited to align with the augmented Strongs by Tyndale House Cambridge. 
#
STRONGS	WORD	TRANS	GLOSS	MORPH	DEF
H7296	רֹ֫הָב	ro.hav	pride	H:N-M	arrogance, pride, object of pride
H7297	רָהָה	ra.hah	to fear	H:V	(Qal) to fear 1a) meaning dubious
H7298a	רַ֫הַט	ra.hat	trough	H:N-M	trough, hollow
H7298b	רַ֫הַט	ra.hat	lock	H:N-M	lock of hair 1a) meaning dubious
H7299	רֵו	rev	appearance	A:N-M	appearance
H7300	רוּד	rud	to roam	H:V	to wander restlessly, roam 1a) (Qal) to roam 1b) (Hiphil) to be restless, show restlessness
H7301	רָוָה	ra.vah	to quench	H:V	to be satiated or saturated, have or drink one's fill 1a) (Qal) to take one's fill 1b) (Piel) 1b1) to be drunk, be intoxicated 1b2) to drench, water abundantly, saturate 1c) (Hiphil) to saturate, water, cause to drink
H7302	רָוֶה	ra.veh	watered	H:A	watered, saturated
H7303	רָהְגָּה	ro.ha.gah	Rohgah	N:N-M-P	Rohgah = "clamour" an Asherite of the sons of Shamer
H7304	רָוַח	ra.vach	be wide	H:V	to be wide, be spacious, breathe 1a) (Qal) to breathe easily, be relieved 1b) (Pual) spacious (participle)
H7305	רֶ֫וַח	re.vach	space	H:N-M	space 1a) space, interval 1b) respite, relief
H7306	רִיחַ	ru.ach	to smell	H:V	(Hiphil) to smell, scent, perceive odour, accept 1a) of horse 1b) of delight (metaph)
H7307	רוּחַ	ru.ach	spirit	H:N-F	wind, breath, mind, spirit 1a) breath 1b) wind 1b1) of heaven 1b2) quarter (of wind), side 1b3) breath of air 1b4) air, gas 1b5) vain, empty thing 1c) spirit (as that which breathes quickly in animation or agitation) 1c1) spirit, animation, vivacity, vigour 1c2) courage 1c3) temper, anger 1c4) impatience, patience 1c5) spirit, disposition (as troubled, bitter, discontented) 1c6) disposition (of various kinds), unaccountable or uncontrollable impulse 1c7) prophetic spirit 1d) spirit (of the living, breathing being in man and animals) 1d1) as gift, preserved by God, God's spirit, departing at death, disembodied being 1e) spirit (as seat of emotion) 1e1) desire 1e2) sorrow, trouble 1f) spirit 1f1) as seat or organ of mental acts 1f2) rarely of the will 1f3) as seat especially of moral character 1g) Spirit of God, the third person of the triune God, the Holy Spirit, coequal, coeternal with the Father and the Son 1g1) as inspiring ecstatic state of prophecy 1g2) as impelling prophet to utter instruction or warning 1g3) imparting warlike energy and executive and administrative power 1g4) as endowing men with various gifts 1g5) as energy of life 1g6) as manifest in the Shekinah glory 1g7) never referred to as a depersonalised force
H7308	רוּחַ	ru.ach	spirit	A:N-F	spirit, wind 1a) wind 1b) spirit 1b1) of man 1b2) seat of the mind
H7309	רְוָחָה	re.va.chah	relief	H:N-F	respite, relief
H7310	רְוָיָה	re.va.yah	abundance	H:N-F	saturation
H7311a	רוּם	rum	to exalt	H:V	to rise, rise up, be high, be lofty, be exalted 1a) (Qal) 1a1) to be high, be set on high 1a2) to be raised, be uplifted, be exalted 1a3) to be lifted, rise 1b) (Polel) 1b1) to raise or rear (children), cause to grow up 1b2) to lift up, raise, exalt 1b3) to exalt, extol 1c) (Polal) to be lifted up 1d) (Hiphil) 1d1) to raise, lift, lift up, take up, set up, erect, exalt, set on high 1d2) to lift up (and take away), remove 1d3) to lift off and present, contribute, offer, contribute 1e) (Hophal) to be taken off, be abolished 1f) (Hithpolel) to exalt oneself, magnify oneself
H7311b	רָמַם		be rotten	H:V	(Qal) to be rotten, be wormy
H7312	רוּם	rum	height	H:N-M	haughtiness, height, elevation 1a) height, loftiness 1b) haughtiness
H7313	רוּם	rum	to rise	A:V	to rise 1a) (P'al) to be lifted up 1b) (Aphel) to exalt 1c) (Hithpolel) to lift oneself up
H7314	רוּם	rum	height	A:N-M	height
H7315	רוֹם	rom	highly	H:Adv	on high, upwards
H7316	רוּמָה	ru.mah	Rumah	N:N--L	Rumah = "height" home of the grandfather of king Jehoiakim of Judah
H7317	רוֹמָה	ro.mah	haughtily	H:A	proudly, haughtily
H7318	רוֹמָם	ro.mam	extolling	H:N-M	(Polal) praise, exaltation, extolling
H7319	רוֹמְמָה	ro.me.mah	high	H:N-F	uplifting, arising
H7320	רֹמַ֫מְתִּי עֶ֫זֶר	ro.mam.ti e.zer	Romamti-ezer	N:N-M-P	Romamti-ezer = "I have exalted the Helper" one of the 14 sons of Heman
H7321	רוּעַ	ru.a	to shout	H:V	1) to shout, raise a sound, cry out, give a blast 1a) (Hiphil) 1a1) to shout a war-cry or alarm of battle 1a2) to sound a signal for war or march 1a3) to shout in triumph (over enemies) 1a4) to shout in applause 1a5) to shout (with religious impulse) 1a6) to cry out in distress 1b) (Polal) to utter a shout 1c) (Hithpolel) 1c1) to shout in triumph 1c2) to shout for joy 2) (Niphal) destroyed
H7322	רָפַף	ruph	to tremble	H:V	(Polel) to shake, rock
H7323	רוּץ	ruts	to run	H:V	to run 1a) (Qal) 1a1) to run 1a2) runners (participle as subst) 1b) (Polel) to run swiftly, dart 1c) (Hiphil) 1c1) to bring or move quickly, hurry 1c2) to drive away from, cause to run away
H7324	רִיק	ruq	to empty	H:V	to make empty, empty out 1a) (Hiphil) 1a1) to empty, keep empty or hungry 1a2) to pour out or down 1a3) to empty out 1b) (Hophal) to be emptied out
H7325	רִיר	rur	to run	H:V	(Qal) to flow
H7326	רוּשׁ	rush	be poor	H:V	to be poor, be in want, lack 1a) (Qal) 1a1) to be poor 1a2) to be in want or hunger 1a3) poor man (subst) 1b)(Hithpolel) one impoverishing himself (participle)
H7327	רוּת	rut	Ruth	N:N-F-P	Ruth = "friendship" daughter-in-law of Naomi, wife of Boaz, and grandmother of David
H7328	רָז	raz	mystery	A:N-M	secret
H7329	רָזָה	ra.zah	to starve	H:V	to be or become or grow lean 1a) (Qal) to make lean 1b) (Niphal) to be made lean
H7330	רָזֶה	ra.zeh	lean	H:A	lean
H7331	רְזוֹן	re.zon	Rezon	N:N-M-P	Rezon = "prince" son of Eliadah, a Syrian, who lead a band of freebooters and established a petty kingdom at Damascus in the time of David and Solomon
H7332	רָזוֹן	ra.zon	leanness	H:N-M	leanness, scantness, wasting 1a) leanness 1b) wasting (of disease) 1c) scantness (of measure)
H7333	רָזוֹן	ra.zon	prince	H:N-M	potentate, ruler
H7334	רָזִי	ra.zi	wasting	H:N-M	leanness, wasting
H7335	רָזַם	ra.zam	to flash	H:V	(Qal) to wink, flash (of eyes)
H7336	רָזַן	ra.zan	to rule	H:V	(Qal) to be weighty, be judicious, be commanding
H7337	רָחַב	ra.chav	to enlarge	H:V	to be or grow wide, be or grow large 1a) (Qal) to be widened, be enlarged 1b) (Niphal) broad or roomy pasture (participle) 1c) (Hiphil) 1c1) to make large 1c2) to enlarge
H7338	רַ֫חַב	ra.chav	breadth	H:N-M	breadth, broad or wide expanse
H7339	רְחוֹב	re.chov	street/plaza	H:N-F	broad or open place or plaza
H7340	רְחוֹב	re.chov	Rehob	N:N-M-P/N:N--L	Rehob = "broad place" n pr m 1) father of Hadadezer the king of Zobah who was killed by David 2) a Levite who sealed the covenant with Nehemiah n pr loc 3) the northern limit of the exploration of the spies in Canaan; on the road to Hamath 4) a town in Asher 5) a second town by the same name also in Asher
H7341	רֹ֫חַב	ro.chav	width	H:N-M	breadth, width, expanse
H7342	רָחָב	ra.chav	broad	H:A	broad, wide
H7343	רָחָב	ra.chav	Rahab	N:N-F-P	Rahab = "wide" a harlot of Jericho who aided the spies to escape; saved from the destruction of Jericho; married Salmon, an ancestor of David and of Christ; commended for her faith in the book of James
H7344	רְחֹבוֹת	re.cho.vot	Rehoboth	N:N--L	Rehoboth = "wide places or streets" 1) the 3rd of a series of wells dug by Isaac in the territory of the Philistines 2) one of the 4 cities built by Asshur or by Nimrod in Asshur located close to Nineveh 3) a city of Saul or Shaul, one of the early kings of the Edomites
H7345	רְחַבְיָהוּ	re.chav.yah	Rehabiah	N:N-M-P	Rehabiah = "Jehovah has enlarged" the only son of Eliezer and grandson of Moses
H7346	רְחַבְעָם	re.chav.am	Rehoboam	N:N-M-P	Rehoboam = "a people has enlarged" son of Solomon and the 1st king of Judah after the split up of the kingdom of Israel
H7347	רֵחֶה	re.cheh	millstone	H:N-M	handmills 1a) a pair of millstones for grinding
H7348a	רְחוּם	re.chum	Rehum	N:N-M-P	Rehum = "compassion" 1) an man who returned from exile with Zerubbabel 1a) also 'Nehum' 2) a Levite of the family of Bani who assisted in rebuilding the walls of Jerusalem 3) one of the chiefs of the people who sealed the covenant with Nehemiah 4) a priest who returned from exile with Zerubbabel
H7348b	רְחוּם	re.chum	Rehum	N:N-M-P	Rehum = "compassion" a commander who wrote a letter to the king Artaxerxes in which he opposed the rebuilding of Jerusalem
H7349	רַחוּם	ra.chum	compassionate	H:A	compassionate 1a) always of God with one possible exception
H7350	רָחֹק	ra.choq	distant	H:A	adj 1) remote, far, distant, distant lands, distant ones 1a) of distance, time n m 2) distance 2a) from a distance (with prep)
H7351	רָהִיט	re.chit	rafter	H:N-M	rafters, boards
H7352	רְחִיק	ra.chiq	far	A:A	far, far off, distant
H7353	רָחֵל	ra.chel	ewe	H:N-F	ewe
H7354	רָחֵל	ra.chel	Rachel	N:N-F-P	Rachel = "ewe" daughter of Laban, wife of Jacob, and mother of Joseph and Benjamin
H7355	רָחַם	ra.cham	to have compassion	H:V	to love, love deeply, have mercy, be compassionate, have tender affection, have compassion 1a) (Qal) to love 1b) (Piel) 1b1) to have compassion, be compassionate 1b1a) of God, man 1c) (Pual) to be shown compassion, be compassionate
H7356a	רַחַם	ra.cham	womb	H:N-M	womb
H7356b	רַחֲמִים		compassion	H:N-M	compassion
H7357	רַ֫חַם	ra.cham	Raham	N:N-M-P	Raham = "belly" a Judaite, son of Shema, father of Jorkoam, and of the descendants of Caleb
H7358	רֶ֫חֶם	re.chem	womb	H:N-M	womb 1a) womb 1b) womb-man, woman-slave, woman, two women
H7359	רַחֲמִין	re.chem	compassion	A:N-M	compassion
H7360	רָחָם	ra.cham	carrion	H:N-M	carrion vulture 1a) perhaps an extinct bird, exact meaning unknown
H7361	רַחֲמָה	ra.cha.mah	womb	H:N-F	womb 1a) maiden, girl (by extension)
H7362	רַחֲמָנִי	rach.ma.ni	compassionate	H:A	compassionate, compassionate women
H7363a	רָחַף	ra.chaph	to relax	H:V	(Qal) to grow soft, relax
H7363b	רָחַף	ra.chaph	to hover	H:V	(Piel) to hover
H7364	רָחַץ	ra.chats	to wash	H:V	to wash, wash off, wash away, bathe 1a) (Qal) 1a1) to wash, wash off, wash away 1a2) to wash, bathe (oneself) 1b) (Pual) to be washed 1c) (Hithpael) to wash oneself
H7365	רְחַץ	re.chats	to trust	A:V	to trust 1a) (Hithp'il) to set one's trust on
H7366	רַ֫חַץ	ra.chats	washing	H:N-M	washing
H7367	רַחְצָה	rach.tsah	washing	H:N-F	washing
H7368	רָחַק	ra.chaq	to remove	H:V	v 1) to be or become far, be or become distant, be removed, go far away 1a) (Qal) to be far, be distant 1b) (Piel) to send far away, extend 1c) (Hiphil) 1c1) to make or exhibit distance, be gone far 1c2) to remove, put far away 2) (Niphal) loose v inf (as adv) 3) at a distance
H7369	רָחֵק	ra.cheq	removed	H:A	1) removing, departing 1a) ones departing (as subst) 2) (TWOT) remote, far
H7370	רָחַשׁ	ra.chash	to overflow	H:V	(Qal) to keep moving, stir
H7371	רַ֫חַת	ra.chat	shovel	H:N-F	winnowing shovel
H7372	רָטֵב	ra.tav	be moist	H:V	(Qal) to be moist
H7373	רָטֹב	ra.tov	fresh	H:A	moist, juicy, fresh
H7374	רֶ֫טֶט	re.tet	panic	H:N-M	trembling, panic
H7375	רֻטֲפַשׁ	ru.ta.phash	be fresh	H:V	(Niphal) to grow fresh, be grown fresh
H7376	רָטַשׁ	ra.tash	to dash in pieces	H:V	to dash to pieces 1a) (Piel) to dash in pieces 1b) (Pual) to be dashed in pieces
H7377	רִי	ri	moisture	H:N-M	moisture
H7378	רִיב	riv	to contend	H:V	to strive, contend 1a) (Qal) 1a1) to strive 1a1a) physically 1a1b) with words 1a2) to conduct a case or suit (legal), sue 1a3) to make complaint 1a4) to quarrel 1b) (Hiphil) to contend against
H7379	רִיב	riv	strife	H:N-M	strife, controversy, dispute 1a) strife, quarrel 1b) dispute, controversy, case at law
H7380	רִיבַי	ri.vay	Ribai	N:N-M-P	Ribai = "pleader with Jehovah" father of Ittai the Benjamite of Gibeah
H7381	רֵיחַ	re.ach	aroma	H:N-M	scent, fragrance, aroma, odour 1a) scent, odour 1b) odour of soothing (technical term for sacrifice to God)
H7382	רֵיחַ	re.ach	smell	A:N-F	smell, odour
H7383	רִיפָה	ri.phah	grain	H:N-F	a grain or fruit (for grinding) 1a) meaning dubious
H7384a	דִּיפַת		Riphath	N:N-M-P	Riphath = "spoken" the 2nd son of Gomer
H7384b	רִיפַת	ri.phat	Riphath	N:N-M-P	Riphath = "spoken" the 2nd son of Gomer
H7385	רִיק	riq	vain	H:N-M	emptiness, vanity, empty, idle, vain
H7386	רֵיק	req	worthless	H:A	empty, vain 1a) empty (of vessels) 1b) empty, idle, worthless (ethically)
H7387	רֵיקָם	re.qam	emptily	H:Adv	vainly, emptily 1a) in empty condition, empty, emptily 1b) in vain, without effect, vainly
H7388	רִיר	rir	spittle	H:N-M	slime juice or liquid, spittle
H7389a	רֵישׁ	resh	poverty	H:N-M	poverty
H7389b	רִישׁ		poverty	H:N-M	poverty
H7390	רַךְ	rakh	tender	H:A	tender, soft, delicate, weak 1a) tender, delicate (of flesh) 1b) weak of heart, timid 1c) soft (of words) 1c1) gentle words (subst)
H7391	רֹךְ	rokh	tenderness	H:N-M	tenderness, delicacy 1a) of woman
H7392	רָכַב	ra.khav	to ride	H:V	to mount and ride, ride 1a) (Qal) 1a1) to mount, mount and sit or ride 1a2) to ride, be riding 1a3) rider (subst) 1b) (Hiphil) 1b1) to cause to ride, cause to (mount and) ride 1b2) to cause to draw (plough, etc) 1b3) to cause to ride upon (fig)
H7393	רֶ֫כֶב	re.khev	chariot	H:N-M	a team, chariot, chariotry, mill-stone, riders 1a) chariotry, chariots 1b) chariot (single) 1c) upper millstone (as riding on lower millstone) 1d) riders, troop (of riders), horsemen, pair of horsemen, men riding, ass-riders, camel-riders
H7394	רֵכָב	re.khav	Rechab	N:N-M-P	Rechab = "rider" n pr m 1) father of Jehonadab in the time of king Jehu of the northern kingdom of Israel 2) father of Malchijah, a leader of the district of Beth Haccerem and repairer of the wall of Jerusalem in the time of Nehemiah 3) one of the 2 captains whom Ishbosheth took into his service and who conspired to murder him Rechabites = see Rechab "rider" adj pr 4) descendants of Rechab
H7395	רַכָּב	rak.kav	charioteer	H:N-M	driver, charioteer, horseman 1a) charioteer 1b) horseman
H7396	רִכְבָּה	rikh.bah	riding	H:N-F	riding, (act of) riding
H7397a	רֵכָבִי		Rechabite	N:N--L	Rechabite = inhabitant of Rechar 1a) inhabitant of Rechar, a place in Judah 1b) perhaps the village of 'Rashiah' 3 miles (5 km) south of Jerusalem
H7397b	רֵכָה	re.khah	Rechah	N:N--L	Rechah = "uttermost part" a place in Judah 1a) perhaps the village of 'Rashiah' 3 miles (5 km) south of Jerusalem
H7398	רְכוּב	re.khuv	chariot	H:N-M	chariot
H7399	רְכוּשׁ	re.khush	property	H:N-M	property, goods, possessions 1a) property, goods 1a1) general term for all movable goods 1a2) of livestock 1a3) of stores, utensils, etc
H7400	רָכִיל	ra.khil	slander	H:N-M	slander, slanderer, tale bearer, informer
H7401	רָכַךְ	ra.khakh	be tender	H:V	to be tender, be soft, be weak 1a) (Qal) 1a1) to be tender, be weak (of heart) 1a1a) to be timid, be fearful 1a1b) to be softened, be penitent 1a2) to be soft (of treacherous words) 1b) (Pual) to be softened 1c) (Hiphil) to cause to be weak 1d) (Niphal) tender
H7402	רָכַל	ra.khal	to trade	H:V	to go about (meaning dubious) 1a) (Qal) trafficker, trader (participle) (subst)
H7403	רָכָל	ra.khal	Racal	N:N--L	Rachal = "trade" a town in southern Judah to which David sent presents
H7404	רְכֻלָּה	re.khul.lah	merchandise	H:N-F	merchandise, traffic, trade
H7405	רָכַס	ra.khas	to bind	H:V	(Qal) to bind
H7406	רֶ֫כֶס	re.khes	roughness	H:N-M	roughness or bound up, impeded, the impassable or mountain chain, rough place 1a) meaning dubious
H7407	רֹכֶס	ro.khes	conspiracy	H:N-M	snares, plots, band, league, conspiracy 1a) meaning dubious
H7408	רָכַשׁ	ra.khash	to gather	H:V	(Qal) to collect or gather property
H7409	רֶ֫כֶשׁ	re.khesh	steed	H:N-M	steeds, horses
H7410	רָם	ram	Ram	N:N-M-P	Ram = "high" or "exalted" 1) a Judaite, son of Hezron, father of Amminadab, and ancestor of David 2) a Judaite, son of Jerahmeel 3) a kindred of Elihu, the friend of Job
H7411a	רָמָה	ra.mah	to shoot	H:V	to cast, shoot, hurl 1a) (Qal) 1a1) to throw 1a2) bow-shooters, bowmen (participle) 1b) (Piel) to throw down
H7411b	רָמָה	ra.mah	to deceive	H:V	to beguile, deceive, mislead, deal treacherously 1a) (Piel) 1a1) to beguile, deceive, mislead, trick 1a2) to deal treacherously with, betray
H7412	רְמָא	re.mah	to cast	A:V	to cast, throw 1a) (P'al) 1a1) to cast 1a2) to throw 1a2a) of tribute (fig) 1b) (Peil) 1b1) to be cast 1b2) to be placed, be set 1c) (Ithp'el) to be cast
H7413	רָמָה	ra.mah	high place	H:N-F	height, high place 1a) as place of illicit worship
H7414	רָמָה	ra.mah	Ramah	N:N--L	Ramah = "hill" 1) a town in Benjamin on the border of Ephraim about 5 miles (8 km) from Jerusalem and near to Gibeah 2) the home place of Samuel located in the hill country of Ephraim 3) a fortified city in Naphtali 4) landmark on the boundary of Asher, apparently between Tyre and Zidon 5) a place of battle between Israel and Syria 5a) also 'Ramoth-gilead' 6) a place rehabited by the Benjamites after the return from captivity
H7415	רִמָּה	rim.mah	worm	H:N-F	maggot, worm (as cause and sign of decay)
H7416	רִמּוֹן	rim.mon	pomegranate	H:N-M	pomegranate 1a) as tree 1b) as fruit 1c) as pomegranate shaped ornaments in temple
H7417a	רִמּוֹן	rim.mon	Rimmon	N:N-M-T	Rimmon = "pomegranate" n pr dei the deity of wind, rain, and storm, worshipped by the Syrians of Damascus
H7417b	רִמּוֹן	rim.mon	Rimmon	N:N-M-P	Rimmon = "pomegranate" n pr m a Benjamite of Beeroth, the father of Rechab and Baanah, the murderers of Ishbosheth
H7417c	רִמּוֹן, רִמּוֹנוֹ	rim.mon	Rimmon	N:N--L	Rimmon = "pomegranate" n pr loc 1) the Rock; a cliff or inaccessible natural fastness in which the 600 Benjamites who escaped the slaughter of Gibeah took refuge 2) a town in the southern portion of Judah allotted to Simeon 3) a Levitical city in Zebulun located approximately 6 miles north of Nazareth
H7418	רָמוֹת	ra.mot	Ramoth	N:N--L	Ramoth= "heights" a place in Judah which received presents from David 1a) site dubious
H7419	רָמוּת	ra.mut	refuse	H:N-F	1) height, lofty stature 2) (CLBL) a heap (of dead bodies), remains, corpses
H7420	רֹ֫מַח	ro.mach	spear	H:N-M	spear, lance
H7421	רַמִּי	ram.mi	Syrian	N:N--LG	Syrian = see Syria "exalted" an inhabitant of Syria
H7422	רַמְיָה	ram.yah	Ramiah	N:N-M-P	Ramiah = "Jehovah has loosened" a man who had a foreign wife in the time of Ezra
H7423a	רְמִיָּה	re.miy.yah	deceit	H:N-F	deceit, treachery
H7423b	רְמִיָּה	re.miy.yah	slackness	H:N-F	laxness, slackness, slackening
H7424	רַמָּךְ	ram.makh	mare	H:N-F	mare 1a) meaning dubious
H7425	רְמַלְיָ֜הוּ	re.mal.ya.hu	Remaliah	N:N-M-P	Remaliah = "protected by Jehovah" father of king Pekah of the northern kingdom of Israel
H7426	רָמֹם	ra.mam	be exalted	H:V	to be exalted, be lifted up 1a) (Qal) to be exalted 1b) (Niphal) to lift oneself
H7427	רוֹמֵמוּת	ro.me.mut	uplifting	H:N-F	uplifting, arising, lifting up of self (participle)
H7428	רִמֹּן פָּ֑רֶץ	rim.mon pe.rets	Rimmon-perez	N:N--L	Rimmon-parez = "pomegranate of the breach" a station of Israel in the wilderness
H7429	רָמַס	ra.mas	to trample	H:V	to trample 1a) (Qal) 1a1) to trample 1a2) trampler (participle) 1b) (Niphal) to be trampled
H7430	רָמַשׂ	ra.ma.s	to creep	H:V	to creep, move lightly, move about, walk on all fours 1a) (Qal) 1a1) to creep, teem (of all creeping things) 1a2) to creep (of animals) 1a3) to move lightly, glide about (of water animals) 1a4) to move about (of all land animals generally)
H7431	רֶ֫מֶשׂ	re.me.s	creeping	H:N-M	creeping things, moving things, creeping organism 1a) creeping things 1b) gliding things (of sea animals) 1c) moving things (of all animals)
H7432	רֶמֶת	re.met	Remeth	N:N--L	Remeth = "height" a town in Issachar 1a) probably the same as 'Ramoth' H7433
H7433	רָמֹת	ra.mot gi.l.ad	Ramoth	N:N-M-P/N:N--L	Ramoth = "heights" n pr m 1) an Israelite who had a foreign wife in the time of Ezra n pr loc 2) Ramoth-gilead-a place in Gilead 2a) site dubious
H7434	רָמַת הַמִּצְפֶּה	ra.mat ham.mits.peh	Ramath-mizpeh	N:N--L	Ramath-mizpeh = "high place of the watch tower" a place in Gilead on the northern border of Gad
H7435	רָמָתִי	ra.ma.ti	Ramathite	N:N--LG	Ramathite = see Ramah "the height" an inhabitant of Ramah
H7436	רָמָתַיִם צוֹפִים	ra.ma.ta.yim tso.phim	Ramathaim-zophim	N:N--L	Ramathaim-zophim = "double height of the watchers" the home place of Samuel located in the hill country of Ephraim 1a) the same as H7414
H7437	רָמַת לֶחִי	ra.mat le.chi	Ramath-lehi	N:N--L	Ramath-lehi = "height of a jawbone" a place by the rock Elam in northern Judah near the border of the Philistines; named by Samson after his slaughter of the 1000 Philistines with the jawbone of an ass
H7438	רֹן	ron	song	H:N-M	ringing cry, shout, cry (of joy)
H7439	רָנָה	ra.nah	to rattle	H:V	(Qal) to rattle
H7440	רִנָּה	rin.nah	cry	H:N-F	ringing cry 1a) of entreaty, supplication 1b) in proclamation, joy, praise
H7441	רִנָּה	rin.nah	Rinnah	N:N-M-P	Rinnah = "shout" a Judaite, son of Shimon
H7442a	רוּן		to overcome	H:V	to overcome 1a) (Hithpolel) to be overcome
H7442b	רָנַן	ra.nan	to sing	H:V	to cry out, shout for joy, give a ringing cry 1a) (Qal) 1a1) to give a ringing cry (in joy, exaltation, distress) 1a2) to cry aloud (in summons, exhortation of wisdom) 1b) (Piel) to give a ringing cry (in joy, exultation, praise 1c) (Pual) ringing cry, singing out (passive) 1d) (Hiphil) to cause to ring or sing out (for joy) 1e) (Hithpolel) rejoicing (participle)
H7443	רְנָנִים	re.nen	ostrich	H:N-M	something with a piercing cry 1a) bird of piercing cries 1a1) ostrich
H7444	רַנֵּן	ran.nen	to sing	H:V	cry, shout
H7445	רְנָנָה	re.na.nah	triumphing	H:N-F	ringing cry, shout (for joy)
H7446	רִסָּה	ris.sah	Rissah	N:N--L	Rissah = "ruin" a station of Israel in the wilderness
H7447a	רָסִיס	ra.sis	drop	H:N-M	drop (of dew)
H7447b	רָסִיס	ra.sis	fragment	H:N-M	fragment
H7448	רֶ֫סֶן	re.sen	bridle	H:N-M	something that restrains, halter, jaw 1a) halter 1a1) of restraint thrown off (fig) 1b) jaw (of crocodile)
H7449	רֶ֫סֶן	re.sen	Resen	N:N--L	Resen = "bridle" a place in Assyria between Nineveh and Calah
H7450	רָסַס	ra.sas	to moisten	H:V	(Qal) to moisten
