# File Name: Greek_Lexicon_Tyndale.txt
# File Size: 2820042     
# File Date: 02/20/2021 19:26:27
# File Purpose: Supporting resource for the Aionian Bible project
# File Location: http://resources.AionianBible.org
# File Copyright: Creative Commons Attribution No Derivative Works 4.0, 2018-2021
# File Generator: ABCMS (alpha)
# File Accuracy: Contact publisher with corrections to file format or content
# Publisher Name: Nainoia Inc
# Publisher Contact: http://www.AionianBible.org/Publisher
# Publisher Mission: http://www.AionianBible.org/Preface
# Publisher Website: http://NAINOIA-INC.signedon.net
# Publisher Facebook: https://www.Facebook.com/AionianBible
# Source: Tyndale House, Cambridge, www.TyndaleHouse.com
# Source Content: Extended Strong's Greek Lexicon
# Source Link: https://tyndale.github.io/STEPBible-Data
# Source Application: https://www.STEPBible.org
# Source Copyright: Creative Commons Attribution Non-Commercial 4.0
# Source Definitions: Uses Abbot-Smith or Middle Liddel or Mounce's Teknia when entries are missing. 
# Source Definitions: (AS) = Abbott Smith - from https://github.com/translatable-exegetical-tools/Abbott-Smith, with corrections and adapted by Tyndale Scholars. 
# Source Definitions: (ML) = Middle Liddell - from Perseus - used for Meaning in the Brief lexicon when there is no entry by (AS)
# Source Definitions: (MT) = Mounce's Teknia Greek dictionary - from www.billmounce.com/greek-dictionary (with permission) - used for Meaning in the Brief lexicon when there is no entry by (AS) or (ML)
#
# COLUMNS
#	STRONGS
#		Strong's number with extensions
#		G0001  - G5624,  Strongs numbers from original set made by Strong for Greek behind the KJV  
#		G3203  - G3302,  Not used for some reason
#		G5627  - G5799,  Greek morphology codes  (these numbers aren't used in this lexicon) 
#		G5800  - G5893,  Greek Synonyms - see http://studybible.info/strongs/G5800  (these numbers aren't used in this lexicon) 
#		G6000  - G6090,  Extra Strongs Numbers in NASB mainly for variants not known to Strong. (they remain the same so it is backward-compatible with NASB) 
#		G6100  - G9979,  Extra Greek from Apostolic Bible Project mainly for LXX words not found in NT (including Greek names that don't occur in the Hebrew) 
#		G6091  - G6099,  G9980 - G9999, Extra Greek for variants which are not included in NASB or Apostolic Bible  
#		G10000 - G19999, Greek equivalent of Strongs Hebrew numbers for names and transliterated words eg  Abagtha (H0005) = G10005. When there is a NT equivalent, this is the STEP_LexicalTag
#		G20000 - G20199, Words where  the Full LSJ entry refers to the LXX, but they are not referred to in the AB tagging because they only occur in non-Protestant canons or in MSS other than Vaticanus (used by AB)
#	WORD
#		Greek word in unicode lexical form. Based on LSJ but conforming to BADG when the difference may be confusing.
#	TRANS
#		Transliteration
#	GLOSS
#		A meaning in one word or as few as possible (by Tyndale scholars)
#	MORPH
#		Simple gramatical value of the main word represented as Language:Type-Gender-Extra
#		Language is A=Aramaic, H=Hebrew, G=Greek and N=Name (which is not language specific).
#		Type is A=Adjective, Adv=Adverb, Art=Article, Cond=Conditional, Conj=Conjunction, Cor=Correlative, DemP=Demonstrative Pn, ImpP=Impersonal Pn, Intg=Interogative,
#			Intj=Interjection, N=Noun, Neg=Negative, Part=Particle, Prep=Preposition, PerP=Personal Pn, PosP=Possessive Pn, RefP=Reflexive Pn, RelP=Relative Pn, V=Verb.
#		Gender is F=Female, M=Male, N=Neuter, C=Common and P or S is optionally added for Plural Singular
#		Extra for Names is L=Location, P=Person, LG/PG=Gentilic, T=Title (i.e. any other capitalised nouns such as titles, months, gods, planets etc)
#	DEF
#		Definition, lexical entry.
#		The Brief lexicon uses Abbot-Smith or MiddleLiddel or Mounce's Teknia when entries are missing.
#		(AS) = Abbott Smith - from https://github.com/translatable-exegetical-tools/Abbott-Smith, with corrections and adapted by Tyndale Scholars. 
#		(ML) = Middle Liddell - from Perseus - used for Meaning in the Brief lexicon when there is no entry by (AS)
#		(MT) = Mounce's Teknia Greek dictionary - from www.billmounce.com/greek-dictionary (with permission) -  used for Meaning in the Brief lexicon when there is no entry by (AS) or (ML)
#
STRONGS	WORD	TRANS	GLOSS	MORPH	DEF
G8815	πλήρωσις	plērōsis	a filling		1. a filling up, filling: often of eating and drinking, satiety, 2. the completion of a number, (ML)
G8816	πλησίος	plēsios	dear one		1. near, close to, with genitive or dative, πλησίοι ἀλλήλων or ἀλλήλοισι; absolute near, neighbouring, etc;as Substantive a neighbour, ἰδὼν ἐς πλ. ἄλλον, etc. 2. adverb πλησίον, doric πλα_τίον, = πέλας, near, nigh, hard by, with genitive, etc; with dative, 3. with the Art, ὁ πλησίον (i.e. ὤν); one's neighbour, etc; so in doric, ὁ πλα_τίον;also, with Substantives, ὁ πλ. παράδεισος 4. comparative πλησιαίτερος, Sup. -αίτατος; comparative adverb πλησιαιτέρω; -αίτερον; Sup. -αίτατα, (ML)
G8817	πλινθεία	plintheia	making of bricks		making of bricks (MT)
G8818	πλινθεύω	plintheuō	to make bricks		1. to make into bricks, τὴν γῆν; absolute to make bricks;so in Mid, thuc. 2. to build of brick, τείχη 3. to make in the form of a plinth or brick, (ML)
G8819	πλινθίον	plinthion	a brick-kiln		1. a small brick, 2. = πλαίσιον, a rectangle or square, (ML)
G8820	πλίνθος	plinthos	a brick		a brick, etc; πλίνθους ἑλκύσαι, εἰρύσαι, Lat. ducere lateres, to make bricks; ὀπτᾶν to bake them, (ML)
G8821	πλινθουργία	plinthourgia	brickmaking		brickmaking (MT)
G8822	πλοκή	plokē	wreathen		1. a twining: anything woven, a web, 2. metaphorically the complication of a plot, opp. to λύσις, (ML)
G8823	πλόκιον	plokion	a braid		a braid (MT)
G8824	πλωτός	plōtos	afloat		1. floating; πλωτοί swimmers, i. e. fish, [variant dates Anthology Palantina 2. navigable, 3. of seasons, fit for navigation, (ML)
G8825	πνευματοφορέομαι	pneumatophoreomai	be carried by wind		be carried by wind (MT)
G8826	πνευματοφόρος	pneumatophoros	carried by wind		carried by wind (MT)
G8827	πνεύμων	pneumōn	lungs		the organ of breathing, the lungs, Lat. pulmo: mostly in plural, [variant dates Tragica Adespota; πνεῦμ᾽ ἀνεὶς ἐκ πλευμόνων (ML)
G8828	πόα	poa	herbage		1. grass, herb, etc; ποία Μηδική, Lat. herba Medica, sainfoin or lucerne, 2. the grass, i. e. a grassy place, plat, 3. in Poets, of Time, τέσσαρας πόας four grasses, i. e. summers, [variant dates Anthology Palantina (ML)
G8829	ποθέω	potheō	to feel absence		1. to long for, yearn after what is absent, to miss or regret what is lost, Lat. desiderare, etc; ποθεῖς τὸν οὐ παρόντα; π. τὰς ἐν τῆι νεότητι ἡδονάς;Pass, ὦ ποθουμένη (i.e. Εἰρήνη) 2. of things, to require, ποθεῖ ἡ ἀπόκρισις ἐρώτησιν τοιάνδε 3. with infinitive to be anxious to do; τὸ νοσοῦν ποθεῖ σε ξυμπαραστάτην λαβεῖν my sickness needs to take thee as an assistant, 4. absolute, τὸ ποθοῦν one's desiring, one's longing, 5. as Dep, ποθουμένη φρήν the longing soul, (ML)
G8830	ποικιλία	poikilia	embroidery		1. a marking with various colours, embroidering, embroidery: in plural pieces of broidery, 2. varied aspect, diversity, 3. versatility, subtlety, craft, (ML)
G8831	ποικίλλω	poikillō	to embroidered		1. to work in various colours, to broider, work in embroidery; χορὸν ποίκιλλε he wrought a χορός of cunning workmanship, 2. to embroider a robe, etc. 3. generally, to diversify, vary;of style, to embellish; to speak as in riddles, (ML)
G8832	ποίκιλμα	poikilma	color		1. a broidered stuff, brocade, 2. broidered work, broidery, 3. generally, a variety, diversity, (ML)
G8833	ποικιλτής	poikiltēs	an embroiderer		an embroiderer (MT)
G8834	ποικιλτικός	poikiltikos	embroidery		embroidery (MT)
G8835	ποικιλτός	poikiltos	an embroidered work		an embroidered work (MT)
G8836	ποικίλως	poikilōs	variously		variously (MT)
G8837	ποιμενικός	poimenikos	of a shepherd		of or for a shepherd; ἡ -κή (i.e. τέχνη); (ML)
G8838	πόκος	pokos	fleece		1. wool in its raw state, a fleece, etc: a lock or tuft of wool, 2. proverbial in heterocl. accusative of 3rd declension, εἰς ὄνου πόκας to an ass shearing, i. e. to no-place, (ML)
G8839	πολεμικός	polemikos	warfare		1. of or for war; ἀσπὶς πολεμικωτάτη most fit for service, 2. ἡ -κή (i.e. τέχνη); the art of war, war; τὰ πολεμικά warlike exercises, 3. τὸ πολεμικόν the signal for battle, 4. the military class, opp. to the civilian, 5. of persons, skilled in war, warlike, etc. 6. like an enemy, stirring up hostility; adverb, πολεμικῶς ἔχειν to be hostile, (ML)
G8840	πολέμιος	polemios	warlike		1. of or belonging to war, etc; τὰ πολέμια whatever belongs to war, war and its business, etc. 2. of or like an enemy, hostile, [, variant dates Tragica Adespota, etc; π. τινι hostile to one, etc;as Substantive an enemy, attic; οἱ π. the enemy; τὸ π. hostility, 3. generally, opposed, adverse, 4. of or from the enemy; πολέμια, ων, τά, enemy's wares, contraband; ἡ πολεμία (i.e. γῆ, χώρα); the enemy's country, 5. adverb -ίως, in hostile manner, (ML)
G8841	πολεμιστής	polemistēs	a warrior		1. a warrior, combatant, etc. 2. π. ἵππος a war-horse, charger, (ML)
G8842	πολιά	polia	grayness of hair		grayness of hair (MT)
G8843	πολιορκέω	poliorkeō	to assault		1. to hem in a city, blockade, beleaguer, besiege, attic;Pass. to be besieged, in a state of siege; of Scamander, to be dammed back, 2. metaphorically to be besieged, pestered, (ML)
G8844	πολιορκία	poliorkia	an assault		1. a besieging, siege, etc. 2. metaphorically a besieging, pestering, (ML)
G8845	πολιός	polios	gray hair		1. gray, grizzled, grisly, of wolves, of iron, of the sea, 2. mostly of hair, gray or hoary from age; πολιοί gray-haired men, etc; absolute, αἱ πολιαί (i.e. τρίχες); ἅμα ταῖς πολιαῖς κατιούσαις as the gray hairs come down (i.e. from the temples to the beard); π. δάκρυον ἐμβαλών an old man's tear, 3. metaphorically hoary, venerable, 4. like λευκός, bright, clear, serene, (ML)
G8846	πολλαχῶς	pollachōs	in many ways		in many ways, etc. (ML)
G8847	πολλοστός	pollostos	a great deal		1. one of many, Lat. unus e multis, i.e. the smallest, least, etc; adverb, δευτέρως καὶ πολλοστῶς in a very small degree, 2. of Time, πολλοστῷ χρόνῳ after a very long time, (ML)
G8848	πολυάνδριον	poluandrion	a cemetery		a cemetery (MT)
G8849	πολυέλεος	polueleos	full of mercy		full of mercy (MT)
G8850	πολυήμερος	poluēmeros	of many days		of many days (MT)
G8851	πολυοδία	poluodia	many ways		many ways (MT)
G8852	πολυοχλία	poluochlia	a great multitude		a great multitude (MT)
G8853	πολυπλασιάζω	poluplasiazō	to manifoldly multiply		to manifoldly multiply (MT)
G8854	πολυπληθέω	poluplētheō	be numerous	G:V	be numerous (MT)
G8855	πολυπληθύνω	poluplēthunō	to greatly multiply		to greatly multiply (MT)
G8856	πολύπλοκος	poluplokos	crafty		1. much-tangled, thick-wreathed, of a serpent's coils; of the polypus, with tangled, twisting arms, 2. metaphorically much-twisting, complex, intricate, [, variant dates Anthology Palantina (ML)
G8857	πολυρρήμων	polurrēmōn	talkative		talkative (MT)
G8858	πολυτόκος	polutokos	prolific		prolific (MT)
G8859	πολυχρονίζω	poluchronizō	to delay long		to delay long (MT)
G8860	πολυχρόνιος	poluchronios	long-lived		1. long-existing, of olden time, ancient, 2. lasting for long; comparative -ώτερος; Sup. -ώτατος, (ML)
G8861	πολυωρέω	poluōreō	to take great care		to be very careful, opp. to ὀλιγωρέω, (ML)
G8862	πονέω	poneō	to suffer pain		1. in early Greek only as Dep. 2. absolute to work hard, do work, suffer toil; περὶ δόρπα πονέοντο were busied about their supper; so, πεπόνητο καθ᾽ ἵππους was busy with the horses, of a charioteer, 3. metaphorically to be in distress, to distress oneself; to suffer, be sick, 4. with accusative to work hard at, to make or do with pains or care, 5. after, the active form prevails 6. intransitive to toil, labour, attic; μάτην π. to labour in vain; with accusative, τὰ μηδὲν ὠφελοῦντα μὴ πόνει do not labour at things that profit not, 7. with accusative cognate, π. πόνον, μόχθους to go through, suffer them, [variant dates Tragica Adespota; also with accusative partis, πονεῖν τὰ σκέλη 8. absolute to labour, be hard-pressed, suffer: to be worn out, spoilt, 9. Pass, impersonal, οὐκ ἄλλως αὐτοῖς πεπόνηται = πεπονήκασι, 10. transitive, 11. with accusative pers. to afflict, distress;Pass. to be worn out, to suffer greatly, 12. Pass, also, to be trained or educated, 13. with accusative rei, like ἐκπονεῖν, to gain by toil or labour, χρήματα: Pass. to be won or achieved by toil, (ML)
G8863	πονηρεύομαι	ponēreuomai	to act wickedly		Dep. to be evil, act wickedly, play the rogue; οἱ πεπονηρευμένοι (ML)
G8864	ποντοπορέω	pontoporeō	to pass through a sea		to pass the sea, νῆυς ποντοποροῦσα sea-sailing, from ποντοπόρος (ML)
G8865	πόρευσις	poreusis	a trek		a trek (MT)
G8866	πορνεῖον	porneion	a place of harlotry		a house of ill-fame, brothel, (ML)
G8867	πορνικός	pornikos	of a harlot		of or for harlots, π. τέλος the tax paid by brothel-keepers, (ML)
G8868	πορνοκόπος	pornokopos	a whoremonger		a whoremonger (MT)
G8869	πορφυρίς	porphuris	of purple		1. a purple garment or covering, 2. a red-coloured bird, (ML)
G8870	πορφυρίων	porphuriōn	purple-legged stork		purple-legged stork (MT)
G8871	ποσαπλῶς	posaplōs	how often		how often (MT)
G8872	πότημα	potēma	a drink		a drink (MT)
G8873	ποτιστήριον	potistērion	a channel		a channel (MT)
G8874	ποτός	potos	a beverage		drinking, a drinking-bout, carousal; παρὰ πότον, Lat. inter pocula; ἐν τοῖς πότοις (ML)
G8875	πράσινος	prasinos	leek colored		leek colored (MT)
G8876	πρᾶσις	prasis	a sale		a selling, sale, ὠνῇ τε καὶ πρήσι (ionic dative) χρέονται; ἐπὶ πρήσι for sale; πρᾶσιν ποιεῖσθαι (ML)
G8877	πράσον	prason	a leek		a leek, Lat. porrum, (ML)
G8878	πραΰθυμος	prauthumos	gentle-minded		gentle-minded (MT)
G8879	πραΰνω	praunō	to calm		1. to make soft, mild or gentle, to soften, soothe, calm, etc; πρ. ἕλκος to soothe a raging sore; πρ. τινὰ λόγοις;Pass. to become soft or gentle, grow milder; of passion, to abate, 2. to tame wild animals, (ML)
G8880	πρεσβεῖον	presbeion	senior		1. a gift of honour, such as was offered to elders, 2. the privilege of age, and generally, a privilege, etc. 3. the right of the eldest, his share of the inheritance, (ML)
G8881	πρέσβυς	presbus	an ambassador		1. an old man, Lat. senex, (the prose form is πρεσβύτης); ὁ πρέσβυς is used much like ὁ πρεσβύτερος, the elder; plural πρέσβεις, elders, always implying dignity, chiefs, princes; epic πρέσβηες 2. uses only the comparative and Sup, comparative πρεσβύτερος, α, ον, elder, older, attic; ἐνιαυτῷ by a year; βουλαὶ πρεσβύτεραι the wise councils of age;Sup. πρεσβύτατος, η, ον, eldest, etc;the comparative and Sup. were used of things, πρεσβύτερόν τι (or οὐδὲν); ἔχειν = Lat. aliquid (or nihil) antiquius habere, to deem higher, more important, τὰ τοῦ θεοῦ πρεσβύτερα ποιεῖσθαι ἢ τὰ τῶν ἀνδρῶν; πρεσβύτατον κρίνειν τι; πρεσβυτέρως γυμναστικὴν μουσικῆς τετιμηκέναι more highly than;hence, merely of magnitude, πρεσβύτερον κακὸν κακοῦ one evil greater than another, 3. like πρεσβευτής, an ambassador; plural πρέσβεις is more used than πρεσβευταί, etc. 4. a chief, president: comparative πρεσβύτερος, an elder of the Jewish Council, etc: an elder of the Church, presbyter, (ML)
G8882	πρήθω	prēthō	to bloat		1. to blow up, swell out by blowing, ἔπρησεν δ᾽ ἄνεμος μέσον ἱστίον 2. to blow out, drive out by blowing, τὸ δ᾽ [αἷμα] ἀνὰ στόμα πρῆσε he blew a shower of blood through his mouth, (ML)
G8883	πρίαμαι	priamai	to buy		1. to have a thing sold to one, to buy, purchase, attic; with dative pretii, πρ. κτεάτεσσιν ἑοῖσιν to buy with one's money; with genitive, πρ. θανάτοιο to purchase by his death; πρ. τι ταλάντου; π. πολλοῦ; metaphorically, οὐδενὸς λόγου πρίασθαι to buy at no price; πρ. τι παρά τινος; πρ. τίμιον τοὔλαιον to buy it dear, 2. to farm a tax, (ML)
G8884	πριστηροειδής	pristēroeidēs	toothed		toothed (MT)
G8885	πρίων	priōn	a saw		a saw (MT)
G8886	προαίρεσις	proairesis	a resolve		1. a choosing one thing before another, an act of deliberate choice, a purpose, resolution, etc; κατὰ προαίρεσιν on purpose, as one will, 2. a purpose, plan, or scope of action, a course of life, principle of action, 3. in political language, a deliberate course of action, a policy;also, a mode of government, such as an oligarchy; in plural, τὰς κοινὰς πρ. your public principles, your general policy, 4. a department of government, 5. a political party, (ML)
G8887	προανατάσσω	proanatassō	to prefer		to prefer (MT)
G8888	προανατέλλω	proanatellō	to sprout up early		to sprout up early (MT)
G8889	προαπαγγέλλω	proapaggellō	to forewarn		to forewarn (MT)
G8890	προάστειον	proasteion	outskirts		the space immediately in front of or round a town, a suburb, etc. (ML)
G8891	πρόβασις	probasis	an entrance approach		property in cattle πρόβατα); cattle, (ML)
G8892	πρόβλημα	problēma	a riddle		1. anything projecting, a headland, promontory, 2. anything put before one, a fence, barrier, screen, attic; πρ. σώματος, of a shield; προβλήματα ἵππων χαλκᾶ the brasen armour of horses, 3. with genitive a defence against a thing, πέτρων; χείματος; κακῶν 4. πρ. φόβου ἢ αἰδοῦς ἔχειν to have fear or shame as a defence, 5. anything put forward as an excuse or screen; so, πρ. λαβεῖν τινά (as we say) to make a stalking horse of him, 6. that which is proposed, a task, business, 7. a problem in Geometry, (ML)
G8893	προεκφέρω	proekpherō	to put forth first		to put forth first (MT)
G8894	προθυμέομαι	prothumeomai	to feel eager		1. to be ready, willing, eager, zealous to do a thing, with infinitive, attic; also πρ. ὅπως, attic 2. absolute to shew zeal, exert oneself; to be of good cheer, 3. with accusative rei, to be eager or zealous for, promote eagerly, desire ardently, etc. (ML)
G8895	πρόθυρον	prothuron	a threshold		1. the front-door, the door leading from the αὐλή; also in plural, 2. the space before a door, a kind of porch or verandah, Lat. vestibulum, attic 3. metaphorically, Κόρινθος πρόθυρον Ποτειδᾶνος; πρόθυρα ἀρετῆς (ML)
G8896	προΐημι	proiēmi	to let go		1. to send before, send on or forward: also, to send something to another, ἀγγελίας, φήμην often with an infinitive added; αἰετὼ προέηκα πέτεσθαι, οὖρον προέηκεν ἀῆναι 2. to send away, dismiss, let go; τήνδε θεῷ πρόες let her go to the god, i. e. in reverence to him, 3. to let loose, let fall, especially thoughtlessly, ἔπος προέηκε let drop a word; πηδάλιον ἐκ χειρῶν προέηκε he let the helm slip from his hands; δάκρυα προῆκεν 4. of missiles, to send forth, shoot or dart forth, 5. of a river, ὕδωρ προί̈ει ἐς Πηνειόν it pours its water into the Peneius, 6. πρ. τινί ποιεῖν τι to allow one to do, 7. to give up, deliver over, betray one to his enemy;Pass. to be given or thrown away, εἰ προεῖτο ταῦτα 8. ἐπὶ τὸ αὐτίκα ἡδὺ πρ. αὑτόν to give up or devote oneself to present delights, 9. Mid. to send forward from oneself, drive forward;of sounds, to utter, etc. 10. to give up, let go: to give up to the enemy, etc; πρ. σφᾶς αὑτούς gave themselves up as lost, 11. to desert, abandon; οὐδαμῆ προί̈εντο ἑαυτούς did not lose themselves (i. e. take bribes), 12. to give away, give freely, etc; προέσθαι ἀπὸ τῶν ἰδίων 13. to throw off one's clothes: and, in bad sense, to throw away, τὸν καιρόν; τὰ πατρῷα: absolute to be lavish, 14. a second predicate is sometimes added, ἡμᾶς προέσθαι ἀδικουμένους to suffer us to be wronged; προέμενοι αὐτοὺς ἀπολέσθαι; πρ. τινὶ ὑμᾶς ἐξαπατῆσαι 15. to suffer to escape, 16. rarely in good sense, to give over to one, confide to one's care, 17. to neglect, disregard; absolute to neglect all advice, to be reckless, (ML)
